"id";"c_square";"x";"y";"AREA";"depth";"strata";"year";"month";"yday";"ctime";"swept";"pred"
19523;"1401:216:465:3";16.525;41.675;18;86.2;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;1.39049786958419
19524;"1401:216:465:1";16.525;41.625;18;83.1;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;1.89352939232607
19525;"1401:216:455:3";16.525;41.575;18;79.8;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;1.17223430762361
19526;"1401:216:455:1";16.525;41.525;18;76.85;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;0.697348851117586
19527;"1401:216:245:3";16.525;41.475;18;73.9;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;0.45334555592182
19528;"1401:216:245:1";16.525;41.425;18;69.2;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;0.334254332305455
19529;"1401:216:235:3";16.525;41.375;18;60.9;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;0.258464305111277
19530;"1401:216:235:1";16.525;41.325;18;47.2;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;0.219615984035616
19531;"1401:216:225:3";16.525;41.275;18;29.65;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;0.216028496699889
19730;"1401:226:215:2";16.575;42.125;18;153.39999;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;1.41720926887923
19731;"1401:226:205:4";16.575;42.075;18;142.39999;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;1.43088271908341
19732;"1401:226:205:2";16.575;42.025;18;136.35001;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;1.44816162641062
19733;"1401:216:495:4";16.575;41.975;18;124.55;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;1.46215843442763
19734;"1401:216:495:2";16.575;41.925;18;114.4;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;1.46018103346178
19735;"1401:216:485:4";16.575;41.875;18;106.75;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;1.42018373930999
19736;"1401:216:485:2";16.575;41.825;18;100.15;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;1.32168386953822
19737;"1401:216:475:4";16.575;41.775;18;95.6;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;1.18722048011629
19738;"1401:216:475:2";16.575;41.725;18;93.5;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;1.11954210580251
19739;"1401:216:465:4";16.575;41.675;18;91.9;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;1.19724073987224
19740;"1401:216:465:2";16.575;41.625;18;89.3;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;1.22881183062601
19741;"1401:216:455:4";16.575;41.575;18;87.55;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;0.933231668955032
19742;"1401:216:455:2";16.575;41.525;18;84.75;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;0.62047745281914
19743;"1401:216:245:4";16.575;41.475;18;82.85;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;0.428940606191041
19744;"1401:216:245:2";16.575;41.425;18;78.6;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;0.317054317555582
19745;"1401:216:235:4";16.575;41.375;18;72.25;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;0.245240633721369
19746;"1401:216:235:2";16.575;41.325;18;61.25;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;0.205792158207533
19747;"1401:216:225:4";16.575;41.275;18;42;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;0.204514192974169
19748;"1401:216:225:2";16.575;41.225;18;17.4;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;0.214649149464685
19946;"1401:226:216:1";16.625;42.125;18;172.8;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;1.18218660017099
19947;"1401:226:206:3";16.625;42.075;18;160.8;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;1.20071625001896
19948;"1401:226:206:1";16.625;42.025;18;144.60001;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;1.23089998165352
19949;"1401:216:496:3";16.625;41.975;18;137.14999;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;1.27164575230245
19950;"1401:216:496:1";16.625;41.925;18;125.05;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;1.31998421599513
19951;"1401:216:486:3";16.625;41.875;18;117.05;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;1.3553790497901
19952;"1401:216:486:1";16.625;41.825;18;107.1;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;1.3234706859468
19953;"1401:216:476:3";16.625;41.775;18;99.85;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;1.20630021968113
19954;"1401:216:476:1";16.625;41.725;18;97.6;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;1.08011792929353
19955;"1401:216:466:3";16.625;41.675;18;97.8;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;0.983937802558973
