id;c_square;x;y;gsa;depth;strata
4770;1401:143:391:1;13.125;44.925;17;35.65;0_200
4771;1401:143:381:3;13.125;44.875;17;37.66;0_200
4772;1401:143:381:1;13.125;44.825;17;40.35;0_200
4773;1401:143:371:3;13.125;44.775;17;39.1;0_200
4774;1401:143:371:1;13.125;44.725;17;39.25;0_200
4775;1401:143:361:3;13.125;44.675;17;40;0_200
4776;1401:143:361:1;13.125;44.625;17;38;0_200
4777;1401:143:351:3;13.125;44.575;17;39.6;0_200
4778;1401:143:351:1;13.125;44.525;17;41;0_200
4779;1401:143:141:3;13.125;44.475;17;41.5;0_200
4780;1401:143:141:1;13.125;44.425;17;46.35;0_200
4781;1401:143:131:3;13.125;44.375;17;48.55;0_200
4782;1401:143:131:1;13.125;44.325;17;49.95;0_200
4783;1401:143:121:3;13.125;44.275;17;51;0_200
4784;1401:143:121:1;13.125;44.225;17;51.85;0_200
4785;1401:143:111:3;13.125;44.175;17;52.75;0_200
4786;1401:143:111:1;13.125;44.125;17;53.3;0_200
4787;1401:143:101:3;13.125;44.075;17;50.15;0_200
4788;1401:143:101:1;13.125;44.025;17;41.8;0_200
4789;1401:133:391:3;13.125;43.975;17;27.2;0_200
4790;1401:133:391:1;13.125;43.925;17;20.1;0_200
4791;1401:133:381:3;13.125;43.875;17;15.75;0_200
4792;1401:133:381:1;13.125;43.825;17;12.25;0_200
4970;1401:353:371:2;13.175;45.725;17;3.65;0_200
4971;1401:353:361:4;13.175;45.675;17;6.75;0_200
4972;1401:353:361:2;13.175;45.625;17;15.95;0_200
4973;1401:353:351:4;13.175;45.575;17;13.95;0_200
4974;1401:353:351:2;13.175;45.525;17;20.3;0_200
4975;1401:353:141:4;13.175;45.475;17;24.95;0_200
4976;1401:353:141:2;13.175;45.425;17;24.15;0_200
4977;1401:353:131:4;13.175;45.375;17;28.5;0_200
4978;1401:353:131:2;13.175;45.325;17;30.85;0_200
4979;1401:353:121:4;13.175;45.275;17;32.6;0_200
4980;1401:353:121:2;13.175;45.225;17;34.5;0_200
4981;1401:353:111:4;13.175;45.175;17;34.8;0_200
4982;1401:353:111:2;13.175;45.125;17;35.1;0_200
4983;1401:353:101:4;13.175;45.075;17;35.29;0_200
4984;1401:353:101:2;13.175;45.025;17;33.94;0_200
4985;1401:143:391:4;13.175;44.975;17;37.38;0_200
4986;1401:143:391:2;13.175;44.925;17;37.14;0_200
4987;1401:143:381:4;13.175;44.875;17;37.25;0_200
4988;1401:143:381:2;13.175;44.825;17;40.57;0_200
4989;1401:143:371:4;13.175;44.775;17;41.3;0_200
4990;1401:143:371:2;13.175;44.725;17;41.7;0_200
4991;1401:143:361:4;13.175;44.675;17;40.45;0_200
4992;1401:143:361:2;13.175;44.625;17;40.25;0_200
4993;1401:143:351:4;13.175;44.575;17;41.2;0_200
4994;1401:143:351:2;13.175;44.525;17;43.65;0_200
4995;1401:143:141:4;13.175;44.475;17;46.2;0_200
4996;1401:143:141:2;13.175;44.425;17;47.95;0_200
4997;1401:143:131:4;13.175;44.375;17;50;0_200
4998;1401:143:131:2;13.175;44.325;17;50.55;0_200
4999;1401:143:121:4;13.175;44.275;17;51.55;0_200
5000;1401:143:121:2;13.175;44.225;17;52.5;0_200
5001;1401:143:111:4;13.175;44.175;17;53.75;0_200
5002;1401:143:111:2;13.175;44.125;17;54.65;0_200
5003;1401:143:101:4;13.175;44.075;17;52.9;0_200
5004;1401:143:101:2;13.175;44.025;17;47.85;0_200
5005;1401:133:391:4;13.175;43.975;17;34.85;0_200
5006;1401:133:391:2;13.175;43.925;17;24.35;0_200
5007;1401:133:381:4;13.175;43.875;17;18.05;0_200
5008;1401:133:381:2;13.175;43.825;17;14.8;0_200
5009;1401:133:371:4;13.175;43.775;17;10.65;0_200
5186;1401:353:372:1;13.225;45.725;17;39.84;0_200
5187;1401:353:362:3;13.225;45.675;17;10.2;0_200
5188;1401:353:362:1;13.225;45.625;17;14.95;0_200
5189;1401:353:352:3;13.225;45.575;17;14.7;0_200
5190;1401:353:352:1;13.225;45.525;17;20.25;0_200
5191;1401:353:142:3;13.225;45.475;17;24;0_200
5192;1401:353:142:1;13.225;45.425;17;24.35;0_200
5193;1401:353:132:3;13.225;45.375;17;27.55;0_200
5194;1401:353:132:1;13.225;45.325;17;30.6;0_200
5195;1401:353:122:3;13.225;45.275;17;32.4;0_200
5196;1401:353:122:1;13.225;45.225;17;33.7;0_200
5197;1401:353:112:3;13.225;45.175;17;34.35;0_200
5198;1401:353:112:1;13.225;45.125;17;34.02;0_200
5199;1401:353:102:3;13.225;45.075;17;36;0_200
5200;1401:353:102:1;13.225;45.025;17;37.62;0_200
5201;1401:143:392:3;13.225;44.975;17;39.08;0_200
5202;1401:143:392:1;13.225;44.925;17;46.22;0_200
5203;1401:143:382:3;13.225;44.875;17;36.08;0_200
5204;1401:143:382:1;13.225;44.825;17;39.17;0_200
5205;1401:143:372:3;13.225;44.775;17;42.07;0_200
5206;1401:143:372:1;13.225;44.725;17;42.4;0_200
5207;1401:143:362:3;13.225;44.675;17;42.05;0_200
5208;1401:143:362:1;13.225;44.625;17;43.85;0_200
5209;1401:143:352:3;13.225;44.575;17;46.1;0_200
5210;1401:143:352:1;13.225;44.525;17;46.05;0_200
5211;1401:143:142:3;13.225;44.475;17;47.45;0_200
5212;1401:143:142:1;13.225;44.425;17;49;0_200
5213;1401:143:132:3;13.225;44.375;17;50.25;0_200
5214;1401:143:132:1;13.225;44.325;17;51;0_200
5215;1401:143:122:3;13.225;44.275;17;53.05;0_200
5216;1401:143:122:1;13.225;44.225;17;54.6;0_200
5217;1401:143:112:3;13.225;44.175;17;55.6;0_200
5218;1401:143:112:1;13.225;44.125;17;56.1;0_200
5219;1401:143:102:3;13.225;44.075;17;55.25;0_200
5220;1401:143:102:1;13.225;44.025;17;51.75;0_200
5221;1401:133:392:3;13.225;43.975;17;43.4;0_200
5222;1401:133:392:1;13.225;43.925;17;31.25;0_200
5223;1401:133:382:3;13.225;43.875;17;21.45;0_200
5224;1401:133:382:1;13.225;43.825;17;16.85;0_200
5225;1401:133:372:3;13.225;43.775;17;12.8;0_200
5226;1401:133:372:1;13.225;43.725;17;4.9;0_200
5403;1401:353:362:4;13.275;45.675;17;10.25;0_200
5404;1401:353:362:2;13.275;45.625;17;12;0_200
5405;1401:353:352:4;13.275;45.575;17;14.65;0_200
5406;1401:353:352:2;13.275;45.525;17;21.55;0_200
5407;1401:353:142:4;13.275;45.475;17;24;0_200
5408;1401:353:142:2;13.275;45.425;17;24.75;0_200
5409;1401:353:132:4;13.275;45.375;17;26.8;0_200
5410;1401:353:132:2;13.275;45.325;17;29.85;0_200
5411;1401:353:122:4;13.275;45.275;17;31.9;0_200
5412;1401:353:122:2;13.275;45.225;17;33.25;0_200
5413;1401:353:112:4;13.275;45.175;17;33.95;0_200
5414;1401:353:112:2;13.275;45.125;17;38.25;0_200
5415;1401:353:102:4;13.275;45.075;17;36.33;0_200
5416;1401:353:102:2;13.275;45.025;17;37.46;0_200
5417;1401:143:392:4;13.275;44.975;17;39;0_200
5418;1401:143:392:2;13.275;44.925;17;39.46;0_200
5419;1401:143:382:4;13.275;44.875;17;41.38;0_200
5420;1401:143:382:2;13.275;44.825;17;41.01;0_200
5421;1401:143:372:4;13.275;44.775;17;39.94;0_200
5422;1401:143:372:2;13.275;44.725;17;42.75;0_200
5423;1401:143:362:4;13.275;44.675;17;43.5;0_200
5424;1401:143:362:2;13.275;44.625;17;44.85;0_200
5425;1401:143:352:4;13.275;44.575;17;46;0_200
5426;1401:143:352:2;13.275;44.525;17;45.15;0_200
5427;1401:143:142:4;13.275;44.475;17;48.3;0_200
5428;1401:143:142:2;13.275;44.425;17;49.9;0_200
5429;1401:143:132:4;13.275;44.375;17;50.4;0_200
5430;1401:143:132:2;13.275;44.325;17;52.65;0_200
5431;1401:143:122:4;13.275;44.275;17;54.85;0_200
5432;1401:143:122:2;13.275;44.225;17;56.95;0_200
5433;1401:143:112:4;13.275;44.175;17;58.2;0_200
5434;1401:143:112:2;13.275;44.125;17;58.35;0_200
5435;1401:143:102:4;13.275;44.075;17;57.55;0_200
5436;1401:143:102:2;13.275;44.025;17;54.1;0_200
5437;1401:133:392:4;13.275;43.975;17;49.1;0_200
5438;1401:133:392:2;13.275;43.925;17;39;0_200
5439;1401:133:382:4;13.275;43.875;17;26.6;0_200
5440;1401:133:382:2;13.275;43.825;17;19.35;0_200
5441;1401:133:372:4;13.275;43.775;17;15.35;0_200
5442;1401:133:372:2;13.275;43.725;17;11.65;0_200
5618;1401:353:373:1;13.325;45.725;17;20.8;0_200
5619;1401:353:363:3;13.325;45.675;17;3.65;0_200
5620;1401:353:363:1;13.325;45.625;17;13.05;0_200
5621;1401:353:353:3;13.325;45.575;17;19;0_200
5622;1401:353:353:1;13.325;45.525;17;22.2;0_200
5623;1401:353:143:3;13.325;45.475;17;24;0_200
5624;1401:353:143:1;13.325;45.425;17;25.1;0_200
5625;1401:353:133:3;13.325;45.375;17;27.55;0_200
5626;1401:353:133:1;13.325;45.325;17;29.1;0_200
5627;1401:353:123:3;13.325;45.275;17;30;0_200
5628;1401:353:123:1;13.325;45.225;17;32.3;0_200
5629;1401:353:113:3;13.325;45.175;17;33.95;0_200
5630;1401:353:113:1;13.325;45.125;17;33.37;0_200
5631;1401:353:103:3;13.325;45.075;17;36;0_200
5632;1401:353:103:1;13.325;45.025;17;37.41;0_200
5633;1401:143:393:3;13.325;44.975;17;39.1;0_200
5634;1401:143:393:1;13.325;44.925;17;39.99;0_200
5635;1401:143:383:3;13.325;44.875;17;45.06;0_200
5636;1401:143:383:1;13.325;44.825;17;40.59;0_200
5637;1401:143:373:3;13.325;44.775;17;37.95;0_200
5638;1401:143:373:1;13.325;44.725;17;41.1;0_200
5639;1401:143:363:3;13.325;44.675;17;42.28;0_200
5640;1401:143:363:1;13.325;44.625;17;43;0_200
5641;1401:143:353:3;13.325;44.575;17;46.66;0_200
5642;1401:143:353:1;13.325;44.525;17;44.7;0_200
5643;1401:143:143:3;13.325;44.475;17;48.51;0_200
5644;1401:143:143:1;13.325;44.425;17;52.3;0_200
5645;1401:143:133:3;13.325;44.375;17;52.75;0_200
5646;1401:143:133:1;13.325;44.325;17;55.9;0_200
5647;1401:143:123:3;13.325;44.275;17;57.35;0_200
5648;1401:143:123:1;13.325;44.225;17;59.95;0_200
5649;1401:143:113:3;13.325;44.175;17;60.9;0_200
5650;1401:143:113:1;13.325;44.125;17;60.2;0_200
5651;1401:143:103:3;13.325;44.075;17;59.6;0_200
5652;1401:143:103:1;13.325;44.025;17;56.9;0_200
5653;1401:133:393:3;13.325;43.975;17;52.5;0_200
5654;1401:133:393:1;13.325;43.925;17;46.15;0_200
5655;1401:133:383:3;13.325;43.875;17;34.1;0_200
5656;1401:133:383:1;13.325;43.825;17;22.9;0_200
5657;1401:133:373:3;13.325;43.775;17;17.45;0_200
5658;1401:133:373:1;13.325;43.725;17;13.9;0_200
5659;1401:133:363:3;13.325;43.675;17;8.9;0_200
5834;1401:353:373:2;13.375;45.725;17;25;0_200
5835;1401:353:363:4;13.375;45.675;17;1.8;0_200
5836;1401:353:363:2;13.375;45.625;17;14.15;0_200
5837;1401:353:353:4;13.375;45.575;17;20;0_200
5838;1401:353:353:2;13.375;45.525;17;22.8;0_200
5839;1401:353:143:4;13.375;45.475;17;23;0_200
5840;1401:353:143:2;13.375;45.425;17;26.2;0_200
5841;1401:353:133:4;13.375;45.375;17;26.55;0_200
5842;1401:353:133:2;13.375;45.325;17;28;0_200
5843;1401:353:123:4;13.375;45.275;17;30;0_200
5844;1401:353:123:2;13.375;45.225;17;30.4;0_200
5845;1401:353:113:4;13.375;45.175;17;33.55;0_200
5846;1401:353:113:2;13.375;45.125;17;34;0_200
5847;1401:353:103:4;13.375;45.075;17;36;0_200
5848;1401:353:103:2;13.375;45.025;17;38;0_200
5849;1401:143:393:4;13.375;44.975;17;40;0_200
5850;1401:143:393:2;13.375;44.925;17;40;0_200
5851;1401:143:383:4;13.375;44.875;17;39.98;0_200
5852;1401:143:383:2;13.375;44.825;17;43;0_200
5853;1401:143:373:4;13.375;44.775;17;38.69;0_200
5854;1401:143:373:2;13.375;44.725;17;41.71;0_200
5855;1401:143:363:4;13.375;44.675;17;42.43;0_200
5856;1401:143:363:2;13.375;44.625;17;47.12;0_200
5857;1401:143:353:4;13.375;44.575;17;46;0_200
5858;1401:143:353:2;13.375;44.525;17;45.9;0_200
5859;1401:143:143:4;13.375;44.475;17;47;0_200
5860;1401:143:143:2;13.375;44.425;17;51.08;0_200
5861;1401:143:133:4;13.375;44.375;17;55.65;0_200
5862;1401:143:133:2;13.375;44.325;17;57.55;0_200
5863;1401:143:123:4;13.375;44.275;17;59.55;0_200
5864;1401:143:123:2;13.375;44.225;17;62.4;0_200
5865;1401:143:113:4;13.375;44.175;17;62.7;0_200
5866;1401:143:113:2;13.375;44.125;17;62.85;0_200
5867;1401:143:103:4;13.375;44.075;17;62.45;0_200
5868;1401:143:103:2;13.375;44.025;17;60.7;0_200
5869;1401:133:393:4;13.375;43.975;17;55.9;0_200
5870;1401:133:393:2;13.375;43.925;17;51.25;0_200
5871;1401:133:383:4;13.375;43.875;17;41.55;0_200
5872;1401:133:383:2;13.375;43.825;17;28.75;0_200
5873;1401:133:373:4;13.375;43.775;17;20.5;0_200
5874;1401:133:373:2;13.375;43.725;17;15.6;0_200
5875;1401:133:363:4;13.375;43.675;17;12.1;0_200
6052;1401:353:364:1;13.425;45.625;17;15.75;0_200
6053;1401:353:354:3;13.425;45.575;17;22.65;0_200
6054;1401:353:354:1;13.425;45.525;17;23.9;0_200
6055;1401:353:144:3;13.425;45.475;17;25.4;0_200
6056;1401:353:144:1;13.425;45.425;17;27.05;0_200
6057;1401:353:134:3;13.425;45.375;17;25;0_200
6058;1401:353:134:1;13.425;45.325;17;25.65;0_200
6059;1401:353:124:3;13.425;45.275;17;28.05;0_200
6060;1401:353:124:1;13.425;45.225;17;29.4;0_200
6061;1401:353:114:3;13.425;45.175;17;31.25;0_200
6062;1401:353:114:1;13.425;45.125;17;32.1;0_200
6063;1401:353:104:3;13.425;45.075;17;34.76;0_200
6064;1401:353:104:1;13.425;45.025;17;38;0_200
6065;1401:143:394:3;13.425;44.975;17;40;0_200
6066;1401:143:394:1;13.425;44.925;17;40;0_200
6067;1401:143:384:3;13.425;44.875;17;40.17;0_200
6068;1401:143:384:1;13.425;44.825;17;41.63;0_200
6069;1401:143:374:3;13.425;44.775;17;41.12;0_200
6070;1401:143:374:1;13.425;44.725;17;42.41;0_200
6071;1401:143:364:3;13.425;44.675;17;41.97;0_200
6072;1401:143:364:1;13.425;44.625;17;47.45;0_200
6073;1401:143:354:3;13.425;44.575;17;44;0_200
6074;1401:143:354:1;13.425;44.525;17;47.92;0_200
6075;1401:143:144:3;13.425;44.475;17;46.37;0_200
6076;1401:143:144:1;13.425;44.425;17;52.46;0_200
6077;1401:143:134:3;13.425;44.375;17;57.15;0_200
6078;1401:143:134:1;13.425;44.325;17;59.05;0_200
6079;1401:143:124:3;13.425;44.275;17;60.85;0_200
6080;1401:143:124:1;13.425;44.225;17;63.25;0_200
6081;1401:143:114:3;13.425;44.175;17;64.3;0_200
6082;1401:143:114:1;13.425;44.125;17;64.4;0_200
6083;1401:143:104:3;13.425;44.075;17;64.65;0_200
6084;1401:143:104:1;13.425;44.025;17;63.3;0_200
6085;1401:133:394:3;13.425;43.975;17;60.75;0_200
6086;1401:133:394:1;13.425;43.925;17;55.6;0_200
6087;1401:133:384:3;13.425;43.875;17;49.35;0_200
6088;1401:133:384:1;13.425;43.825;17;38.65;0_200
6089;1401:133:374:3;13.425;43.775;17;24.9;0_200
6090;1401:133:374:1;13.425;43.725;17;18.25;0_200
6091;1401:133:364:3;13.425;43.675;17;14.3;0_200
6092;1401:133:364:1;13.425;43.625;17;3.55;0_200
6267;1401:353:364:4;13.475;45.675;17;4;0_200
6268;1401:353:364:2;13.475;45.625;17;18.7;0_200
6269;1401:353:354:4;13.475;45.575;17;23.25;0_200
6270;1401:353:354:2;13.475;45.525;17;26.9;0_200
6271;1401:353:144:4;13.475;45.475;17;24.2;0_200
6272;1401:353:144:2;13.475;45.425;17;24.5;0_200
6273;1401:353:134:4;13.475;45.375;17;24.55;0_200
6274;1401:353:134:2;13.475;45.325;17;25.05;0_200
6275;1401:353:124:4;13.475;45.275;17;27.2;0_200
6276;1401:353:124:2;13.475;45.225;17;28.2;0_200
6277;1401:353:114:4;13.475;45.175;17;29.75;0_200
6278;1401:353:114:2;13.475;45.125;17;30.97;0_200
6279;1401:353:104:4;13.475;45.075;17;33.06;0_200
6280;1401:353:104:2;13.475;45.025;17;38.34;0_200
6281;1401:143:394:4;13.475;44.975;17;40.85;0_200
6282;1401:143:394:2;13.475;44.925;17;40;0_200
6283;1401:143:384:4;13.475;44.875;17;40;0_200
6284;1401:143:384:2;13.475;44.825;17;41.93;0_200
6285;1401:143:374:4;13.475;44.775;17;42.38;0_200
6286;1401:143:374:2;13.475;44.725;17;41.93;0_200
6287;1401:143:364:4;13.475;44.675;17;38.06;0_200
6288;1401:143:364:2;13.475;44.625;17;42.62;0_200
6289;1401:143:354:4;13.475;44.575;17;44.04;0_200
6290;1401:143:354:2;13.475;44.525;17;44.94;0_200
6291;1401:143:144:4;13.475;44.475;17;54.78;0_200
6292;1401:143:144:2;13.475;44.425;17;52.37;0_200
6293;1401:143:134:4;13.475;44.375;17;56.88;0_200
6294;1401:143:134:2;13.475;44.325;17;60.25;0_200
6295;1401:143:124:4;13.475;44.275;17;62;0_200
6296;1401:143:124:2;13.475;44.225;17;64.4;0_200
6297;1401:143:114:4;13.475;44.175;17;65.25;0_200
6298;1401:143:114:2;13.475;44.125;17;65;0_200
6299;1401:143:104:4;13.475;44.075;17;66;0_200
6300;1401:143:104:2;13.475;44.025;17;66.2;0_200
6301;1401:133:394:4;13.475;43.975;17;64.4;0_200
6302;1401:133:394:2;13.475;43.925;17;60.5;0_200
6303;1401:133:384:4;13.475;43.875;17;54.35;0_200
6304;1401:133:384:2;13.475;43.825;17;46.25;0_200
6305;1401:133:374:4;13.475;43.775;17;31.45;0_200
6306;1401:133:374:2;13.475;43.725;17;21.25;0_200
6307;1401:133:364:4;13.475;43.675;17;16.25;0_200
6308;1401:133:364:2;13.475;43.625;17;9.55;0_200
6483;1401:353:465:3;13.525;45.675;17;10.15;0_200
6484;1401:353:465:1;13.525;45.625;17;19.7;0_200
6485;1401:353:455:3;13.525;45.575;17;23.75;0_200
6486;1401:353:455:1;13.525;45.525;17;22.45;0_200
6489;1401:353:235:3;13.525;45.375;17;19.6;0_200
6490;1401:353:235:1;13.525;45.325;17;22.2;0_200
6491;1401:353:225:3;13.525;45.275;17;25.3;0_200
6492;1401:353:225:1;13.525;45.225;17;26.8;0_200
6493;1401:353:215:3;13.525;45.175;17;29.25;0_200
6494;1401:353:215:1;13.525;45.125;17;32.03;0_200
6495;1401:353:205:3;13.525;45.075;17;31.56;0_200
6496;1401:353:205:1;13.525;45.025;17;34.99;0_200
6497;1401:143:495:3;13.525;44.975;17;36.04;0_200
6498;1401:143:495:1;13.525;44.925;17;42.63;0_200
6499;1401:143:485:3;13.525;44.875;17;40;0_200
6500;1401:143:485:1;13.525;44.825;17;42;0_200
6501;1401:143:475:3;13.525;44.775;17;42.67;0_200
6502;1401:143:475:1;13.525;44.725;17;44.11;0_200
6503;1401:143:465:3;13.525;44.675;17;44.12;0_200
6504;1401:143:465:1;13.525;44.625;17;41.85;0_200
6505;1401:143:455:3;13.525;44.575;17;43.42;0_200
6506;1401:143:455:1;13.525;44.525;17;45.62;0_200
6507;1401:143:245:3;13.525;44.475;17;49.79;0_200
6508;1401:143:245:1;13.525;44.425;17;52.24;0_200
6509;1401:143:235:3;13.525;44.375;17;57.15;0_200
6510;1401:143:235:1;13.525;44.325;17;60.34;0_200
6511;1401:143:225:3;13.525;44.275;17;63.3;0_200
6512;1401:143:225:1;13.525;44.225;17;65.4;0_200
6513;1401:143:215:3;13.525;44.175;17;66;0_200
6514;1401:143:215:1;13.525;44.125;17;65;0_200
6515;1401:143:205:3;13.525;44.075;17;66.3;0_200
6516;1401:143:205:1;13.525;44.025;17;66.75;0_200
6517;1401:133:495:3;13.525;43.975;17;66.75;0_200
6518;1401:133:495:1;13.525;43.925;17;64.8;0_200
6519;1401:133:485:3;13.525;43.875;17;60.55;0_200
6520;1401:133:485:1;13.525;43.825;17;52.75;0_200
6521;1401:133:475:3;13.525;43.775;17;41.6;0_200
6522;1401:133:475:1;13.525;43.725;17;25.85;0_200
6523;1401:133:465:3;13.525;43.675;17;18.7;0_200
6524;1401:133:465:1;13.525;43.625;17;8.6;0_200
6698;1401:353:475:2;13.575;45.725;17;4.8;0_200
6699;1401:353:465:4;13.575;45.675;17;15.1;0_200
6700;1401:353:465:2;13.575;45.625;17;24.5;0_200
6701;1401:353:455:4;13.575;45.575;17;25;0_200
6707;1401:353:225:4;13.575;45.275;17;8.92;0_200
6708;1401:353:225:2;13.575;45.225;17;23.45;0_200
6709;1401:353:215:4;13.575;45.175;17;12.8;0_200
6710;1401:353:215:2;13.575;45.125;17;19.23;0_200
6711;1401:353:205:4;13.575;45.075;17;32.77;0_200
6712;1401:353:205:2;13.575;45.025;17;34.63;0_200
6713;1401:143:495:4;13.575;44.975;17;37.07;0_200
6714;1401:143:495:2;13.575;44.925;17;39.06;0_200
6715;1401:143:485:4;13.575;44.875;17;40.94;0_200
6716;1401:143:485:2;13.575;44.825;17;42;0_200
6717;1401:143:475:4;13.575;44.775;17;43.04;0_200
6718;1401:143:475:2;13.575;44.725;17;41.77;0_200
6719;1401:143:465:4;13.575;44.675;17;41.36;0_200
6720;1401:143:465:2;13.575;44.625;17;49.04;0_200
6721;1401:143:455:4;13.575;44.575;17;47.01;0_200
6722;1401:143:455:2;13.575;44.525;17;40.94;0_200
6723;1401:143:245:4;13.575;44.475;17;49.2;0_200
6724;1401:143:245:2;13.575;44.425;17;54.51;0_200
6725;1401:143:235:4;13.575;44.375;17;57.1;0_200
6726;1401:143:235:2;13.575;44.325;17;59;0_200
6727;1401:143:225:4;13.575;44.275;17;64.7;0_200
6728;1401:143:225:2;13.575;44.225;17;66.25;0_200
6729;1401:143:215:4;13.575;44.175;17;66.55;0_200
6730;1401:143:215:2;13.575;44.125;17;66.2;0_200
6731;1401:143:205:4;13.575;44.075;17;68.25;0_200
6732;1401:143:205:2;13.575;44.025;17;68.8;0_200
6733;1401:133:495:4;13.575;43.975;17;68.2;0_200
6734;1401:133:495:2;13.575;43.925;17;68.05;0_200
6735;1401:133:485:4;13.575;43.875;17;64.85;0_200
6736;1401:133:485:2;13.575;43.825;17;57.85;0_200
6737;1401:133:475:4;13.575;43.775;17;49.3;0_200
6738;1401:133:475:2;13.575;43.725;17;34.35;0_200
6739;1401:133:465:4;13.575;43.675;17;21.2;0_200
6740;1401:133:465:2;13.575;43.625;17;16.25;0_200
6914;1401:353:476:1;13.625;45.725;17;14.9;0_200
6915;1401:353:466:3;13.625;45.675;17;21;0_200
6916;1401:353:466:1;13.625;45.625;17;24.85;0_200
6917;1401:353:456:3;13.625;45.575;17;22;0_200
6928;1401:353:206:1;13.625;45.025;17;33.62;0_200
6929;1401:143:496:3;13.625;44.975;17;33.86;0_200
6930;1401:143:496:1;13.625;44.925;17;35.97;0_200
6931;1401:143:486:3;13.625;44.875;17;40.12;0_200
6932;1401:143:486:1;13.625;44.825;17;42;0_200
6933;1401:143:476:3;13.625;44.775;17;43.1;0_200
6934;1401:143:476:1;13.625;44.725;17;42.28;0_200
6935;1401:143:466:3;13.625;44.675;17;44.07;0_200
6936;1401:143:466:1;13.625;44.625;17;47.68;0_200
6937;1401:143:456:3;13.625;44.575;17;43.83;0_200
6938;1401:143:456:1;13.625;44.525;17;42.24;0_200
6939;1401:143:246:3;13.625;44.475;17;45.66;0_200
6940;1401:143:246:1;13.625;44.425;17;54.94;0_200
6941;1401:143:236:3;13.625;44.375;17;59.08;0_200
6942;1401:143:236:1;13.625;44.325;17;59.35;0_200
6943;1401:143:226:3;13.625;44.275;17;64.02;0_200
6944;1401:143:226:1;13.625;44.225;17;66.55;0_200
6945;1401:143:216:3;13.625;44.175;17;67.1;0_200
6946;1401:143:216:1;13.625;44.125;17;67.7;0_200
6947;1401:143:206:3;13.625;44.075;17;69.85;0_200
6948;1401:143:206:1;13.625;44.025;17;70.65;0_200
6949;1401:133:496:3;13.625;43.975;17;70.35;0_200
6950;1401:133:496:1;13.625;43.925;17;70.65;0_200
6951;1401:133:486:3;13.625;43.875;17;68.95;0_200
6952;1401:133:486:1;13.625;43.825;17;63.6;0_200
6953;1401:133:476:3;13.625;43.775;17;56.05;0_200
6954;1401:133:476:1;13.625;43.725;17;44.1;0_200
6955;1401:133:466:3;13.625;43.675;17;25.85;0_200
6956;1401:133:466:1;13.625;43.625;17;18.2;0_200
6957;1401:133:456:3;13.625;43.575;17;14.25;0_200
6958;1401:133:456:1;13.625;43.525;17;4.25;0_200
7130;1401:353:476:2;13.675;45.725;17;14.85;0_200
7131;1401:353:466:4;13.675;45.675;17;21.15;0_200
7132;1401:353:466:2;13.675;45.625;17;23;0_200
7133;1401:353:456:4;13.675;45.575;17;20.65;0_200
7144;1401:353:206:2;13.675;45.025;17;11.2;0_200
7145;1401:143:496:4;13.675;44.975;17;24.7;0_200
7146;1401:143:496:2;13.675;44.925;17;39.56;0_200
7147;1401:143:486:4;13.675;44.875;17;37.36;0_200
7148;1401:143:486:2;13.675;44.825;17;40.59;0_200
7149;1401:143:476:4;13.675;44.775;17;41.21;0_200
7150;1401:143:476:2;13.675;44.725;17;39.37;0_200
7151;1401:143:466:4;13.675;44.675;17;46.31;0_200
7152;1401:143:466:2;13.675;44.625;17;46.03;0_200
7153;1401:143:456:4;13.675;44.575;17;45.9;0_200
7154;1401:143:456:2;13.675;44.525;17;42.03;0_200
7155;1401:143:246:4;13.675;44.475;17;49.64;0_200
7156;1401:143:246:2;13.675;44.425;17;52.5;0_200
7157;1401:143:236:4;13.675;44.375;17;57.28;0_200
7158;1401:143:236:2;13.675;44.325;17;57.86;0_200
7159;1401:143:226:4;13.675;44.275;17;63.62;0_200
7160;1401:143:226:2;13.675;44.225;17;66.65;0_200
7161;1401:143:216:4;13.675;44.175;17;67.6;0_200
7162;1401:143:216:2;13.675;44.125;17;68.75;0_200
7163;1401:143:206:4;13.675;44.075;17;70.3;0_200
7164;1401:143:206:2;13.675;44.025;17;71.25;0_200
7165;1401:133:496:4;13.675;43.975;17;71.55;0_200
7166;1401:133:496:2;13.675;43.925;17;72.3;0_200
7167;1401:133:486:4;13.675;43.875;17;72.2;0_200
7168;1401:133:486:2;13.675;43.825;17;68.05;0_200
7169;1401:133:476:4;13.675;43.775;17;61.8;0_200
7170;1401:133:476:2;13.675;43.725;17;52.6;0_200
7171;1401:133:466:4;13.675;43.675;17;35.4;0_200
7172;1401:133:466:2;13.675;43.625;17;22.35;0_200
7173;1401:133:456:4;13.675;43.575;17;16.6;0_200
7174;1401:133:456:2;13.675;43.525;17;13;0_200
7175;1401:133:246:4;13.675;43.475;17;11.25;0_200
7176;1401:133:246:2;13.675;43.425;17;6.15;0_200
7347;1401:353:467:3;13.725;45.675;17;17.75;0_200
7348;1401:353:467:1;13.725;45.625;17;21.45;0_200
