"id";"area";"country";"year";"month";"day";"depth";"x";"y";"duration";"swept";"category";"n";"kg"
"18ITA2016_PEC810_133";18;"ITA";2016;8;10;109;17.59525;40.9776666666667;0.5;0.0536154;"ADV";0;0
"18ITA2016_PEC810_151";18;"ITA";2016;8;10;370.5;17.8420833333333;41.0193333333333;1;0.10592;"ADV";1;0.03
"18ITA2016_PEC810_152";18;"ITA";2016;8;10;560.5;17.8248333333333;41.0533333333333;1;0.1026828;"ADV";9;1.1
"18ITA2016_PEC810_98";18;"ITA";2016;8;10;570;18.3811666666667;40.784;1;0.100089;"ADV";4;0.06
"18ITA2016_PEC811_104";18;"ITA";2016;8;11;86.5;17.0613333333333;41.1303333333333;0.5;0.0490728;"ADV";4;0.04
"18ITA2016_PEC811_135";18;"ITA";2016;8;11;32.5;17.2219166666667;41.0138333333333;0.5;0.0480594;"ADV";2;0.16
"18ITA2016_PEC811_150";18;"ITA";2016;8;11;132.5;17.4678333333333;41.0489166666667;0.5;0.0503923;"ADV";2;0.05
"18ITA2016_PEC811_161";18;"ITA";2016;8;11;123.5;17.3019166666667;41.123;0.5;0.0511064;"ADV";2;0.05
"18ITA2016_PEC818_100";18;"ITA";2016;8;18;37;16.7510833333333;41.1914166666667;0.5;0.0474193;"ADV";2;0.07
"18ITA2016_PEC818_105";18;"ITA";2016;8;18;52.5;16.82825;41.1811666666667;0.5;0.0511152;"ADV";2;0.01
"18ITA2016_PEC818_107";18;"ITA";2016;8;18;112.5;16.9751666666667;41.247;0.5;0.0529013;"ADV";1;0.02
"18ITA2016_PEC818_80";18;"ITA";2016;8;18;37;16.9589166666667;41.1281666666667;0.5;0.0480594;"ADV";4;0.36
"18ITA2016_PEC819_139";18;"ITA";2016;8;19;226.5;16.8318333333333;41.9151666666667;1;0.11112;"ADV";0;0
"18ITA2016_PEC819_143";18;"ITA";2016;8;19;571.5;17.0160833333333;41.9914166666667;1;0.1067022;"ADV";1;0.03
"18ITA2016_PEC819_144";18;"ITA";2016;8;19;609;17.02075;42.0915;1;0.1074348;"ADV";6;0.29
"18ITA2016_PEC819_145";18;"ITA";2016;8;19;393.5;16.95875;42.1540833333333;1;0.10816;"ADV";4;0.06
"18ITA2016_PEC819_146";18;"ITA";2016;8;19;168;16.7686666666667;41.9026666666667;0.5;0.0536154;"ADV";2;0.03
"18ITA2016_PEC820_116";18;"ITA";2016;8;20;543.5;17.16825;41.5406666666667;1;0.1034154;"ADV";13;0.46
"18ITA2016_PEC820_137";18;"ITA";2016;8;20;128;16.8724166666667;41.5525;0.5;0.0536154;"ADV";2;0.1
"18ITA2016_PEC820_142";18;"ITA";2016;8;20;398;17.0898333333333;41.52625;1;0.11112;"ADV";8;0.24
"18ITA2016_PEC820_147";18;"ITA";2016;8;20;104;16.7000833333333;41.6968333333333;0.5;0.0536154;"ADV";1;0.02
"18ITA2016_PEC820_148";18;"ITA";2016;8;20;106.5;16.7485;41.6;0.5;0.0536154;"ADV";1;0.02
"18ITA2016_PEC820_162";18;"ITA";2016;8;20;132.5;16.7266666666667;41.8181666666667;0.5;0.0525346;"ADV";3;0.05
"18ITA2016_PEC821_110";18;"ITA";2016;8;21;114.5;16.8521666666667;41.4561666666667;0.5;0.0536154;"ADV";0;0
"18ITA2016_PEC821_117";18;"ITA";2016;8;21;29;16.323;41.79625;0.5;0.0480594;"ADV";1;0.05
"18ITA2016_PEC821_126";18;"ITA";2016;8;21;83;16.5088333333333;41.7364166666667;0.5;0.0507656;"ADV";2;0.03
"18ITA2016_PEC821_129";18;"ITA";2016;8;21;79;16.52275;41.6160833333333;0.5;0.0511152;"ADV";2;0.03
"18ITA2016_PEC821_138";18;"ITA";2016;8;21;107;16.8541666666667;41.3286666666667;0.5;0.0536154;"ADV";3;0.1
"18ITA2016_PEC821_160";18;"ITA";2016;8;21;66;16.5003333333333;41.4948333333333;0.5;0.0487232;"ADV";2;0.02
"18ITA2016_PEC822_121";18;"ITA";2016;8;22;10;16.1569166666667;41.7124166666667;0.5;0.0470906;"ADV";5;0.15
"18ITA2016_PEC822_123";18;"ITA";2016;8;22;18;16.2281666666667;41.56725;0.5;0.0470906;"ADV";3;0.07
"18ITA2016_PEC822_125";18;"ITA";2016;8;22;34.5;16.4096666666667;41.3895833333333;0.5;0.0480594;"ADV";2;0.02
"18ITA2016_PEC825_109";18;"ITA";2016;8;25;42.5;16.5634166666667;41.2945833333333;0.5;0.0480594;"ADV";4;0.15
"18ITA2016_PEC825_112";18;"ITA";2016;8;25;56;16.5610833333333;41.33475;0.5;0.0511152;"ADV";1;0.01
"18ITA2016_PEC86_156";18;"ITA";2016;8;6;33;18.4720833333333;40.24275;0.5;0.0480594;"ADV";1;0.02
"18ITA2016_PEC86_157";18;"ITA";2016;8;6;110;18.50675;40.4203333333333;0.5;0.052882;"ADV";2;0.01
"18ITA2016_PEC86_76";18;"ITA";2016;8;6;77.5;18.44675;40.2999166666667;0.5;0.0511152;"ADV";2;0.04
"18ITA2016_PEC86_77";18;"ITA";2016;8;6;406.5;18.61825;40.3616666666667;1;0.10778;"ADV";0;0
"18ITA2016_PEC86_78";18;"ITA";2016;8;6;545.5;18.6399166666667;40.4209166666667;1;0.1033956;"ADV";1;0.01
"18ITA2016_PEC86_88";18;"ITA";2016;8;6;90.5;18.2648333333333;40.5949166666667;0.5;0.0490544;"ADV";2;0.06
"18ITA2016_PEC87_158";18;"ITA";2016;8;7;114;18.11725;40.708;0.5;0.0536154;"ADV";2;0.03
"18ITA2016_PEC87_97";18;"ITA";2016;8;7;107;17.9943333333333;40.7873333333333;0.5;0.0536154;"ADV";0;0
"18ITA2016_PEC88_101";18;"ITA";2016;8;8;61.5;17.5381666666667;40.8800833333333;0.5;0.050416;"ADV";3;0.025
"18ITA2016_PEC88_131";18;"ITA";2016;8;8;102.5;17.8253333333333;40.8520833333333;0.5;0.0536154;"ADV";3;0.1
"18ITA2016_PEC88_132";18;"ITA";2016;8;8;103;17.6798333333333;40.9044166666667;0.5;0.0536154;"ADV";3;0.05
"18ITA2016_PEC88_134";18;"ITA";2016;8;8;71;17.46325;40.92625;0.5;0.0511152;"ADV";2;0.06
"18ITA2016_PEC88_154";18;"ITA";2016;8;8;77.5;17.8301666666667;40.7593333333333;0.5;0.0500848;"ADV";1;0.04
"18ITA2016_PEC89_83";18;"ITA";2016;8;9;123;18.4604166666667;40.6393333333333;0.5;0.0521872;"ADV";1;0.01
"18ITA2016_PEC89_84";18;"ITA";2016;8;9;116.5;18.5219166666667;40.592;0.5;0.0536154;"ADV";4;0.34
"18ITA2016_PEC89_85";18;"ITA";2016;8;9;429;18.5435;40.6713333333333;1;0.10482;"ADV";0;0
"18ITA2016_PEC89_86";18;"ITA";2016;8;9;580.5;18.6160833333333;40.6125833333333;1;0.0993564;"ADV";6;0.19
"18ITA2016_PEC89_93";18;"ITA";2016;8;9;117;18.3725833333333;40.6605833333333;0.45;0.0461077;"ADV";1;0.005
"18ITA2016_PEC89_95";18;"ITA";2016;8;9;120.5;18.2781666666667;40.707;0.5;0.0536154;"ADV";0;0
"18ITA2017_PEC1010_139";18;"ITA";2017;10;10;225.5;16.8321666666667;41.9155;1;0.1088976;"ADV";2;0.09
"18ITA2017_PEC1010_143";18;"ITA";2017;10;10;578;17.0161666666667;41.99425;1;0.1040077;"ADV";1;0.02
"18ITA2017_PEC1010_144";18;"ITA";2017;10;10;608;17.0209166666667;42.097;1;0.1022321;"ADV";1;0.06
"18ITA2017_PEC1010_145";18;"ITA";2017;10;10;392;16.9591666666667;42.15325;1;0.1038212;"ADV";0;0
"18ITA2017_PEC1010_146";18;"ITA";2017;10;10;168;16.76325;41.9125;0.5;0.051015;"ADV";0;0
"18ITA2017_PEC1011_117";18;"ITA";2017;10;11;29.5;16.3265833333333;41.7916666666667;0.5;0.047226;"ADV";1;0.02
"18ITA2017_PEC1011_126";18;"ITA";2017;10;11;82;16.5136666666667;41.725;0.5;0.0502818;"ADV";2;0.21
"18ITA2017_PEC1011_129";18;"ITA";2017;10;11;77.5;16.5243333333333;41.59125;0.5;0.0502818;"ADV";2;0.01
"18ITA2017_PEC1011_147";18;"ITA";2017;10;11;103;16.69525;41.71;0.5;0.052421;"ADV";2;0.09
"18ITA2017_PEC1011_148";18;"ITA";2017;10;11;105.5;16.73475;41.6144166666667;0.5;0.046094;"ADV";0;0
"18ITA2017_PEC1011_160";18;"ITA";2017;10;11;67;16.5015;41.49225;0.5;0.0502818;"ADV";1;0.01
"18ITA2017_PEC1011_162";18;"ITA";2017;10;11;132;16.7198333333333;41.8328333333333;0.5;0.052421;"ADV";4;0.12
"18ITA2017_PEC1012_100";18;"ITA";2017;10;12;39;16.7249166666667;41.2028333333333;0.5;0.046274;"ADV";4;0.05
"18ITA2017_PEC1012_110";18;"ITA";2017;10;12;111;16.8405833333333;41.43875;0.5;0.051376;"ADV";0;0
"18ITA2017_PEC1012_116";18;"ITA";2017;10;12;542.5;17.1660833333333;41.5108333333333;1;0.099009;"ADV";1;0.01
"18ITA2017_PEC1012_137";18;"ITA";2017;10;12;128.5;16.87375;41.5539166666667;0.5;0.052782;"ADV";1;0.01
"18ITA2017_PEC1012_138";18;"ITA";2017;10;12;105.5;16.8583333333333;41.3114166666667;0.5;0.051376;"ADV";1;0.02
"18ITA2017_PEC1012_142";18;"ITA";2017;10;12;401;17.0845833333333;41.5345833333333;1;0.1056244;"ADV";2;0.28
"18ITA2017_PEC1013_104";18;"ITA";2017;10;13;85.5;17.0724166666667;41.12725;0.5;0.0502818;"ADV";0;0
"18ITA2017_PEC1013_105";18;"ITA";2017;10;13;51;16.8323333333333;41.1794166666667;0.5;0.049594;"ADV";5;0.06
"18ITA2017_PEC1013_107";18;"ITA";2017;10;13;112;16.9885;41.2394166666667;0.5;0.052782;"ADV";1;0.02
"18ITA2017_PEC1013_135";18;"ITA";2017;10;13;35.5;17.2346666666667;41.0085833333333;0.5;0.045645;"ADV";3;0.05
"18ITA2017_PEC1013_80";18;"ITA";2017;10;13;37;16.97875;41.1214166666667;0.5;0.047226;"ADV";7;0.22
"18ITA2017_PEC1014_134";18;"ITA";2017;10;14;71.5;17.46225;40.9275;0.5;0.0502818;"ADV";3;0.04
"18ITA2017_PEC1014_150";18;"ITA";2017;10;14;129.5;17.4829166666667;41.0403333333333;0.5;0.051357;"ADV";0;0
"18ITA2017_PEC1014_161";18;"ITA";2017;10;14;119;17.3216666666667;41.1100833333333;0.5;0.052421;"ADV";6;0.16
"18ITA2017_PEC1015_132";18;"ITA";2017;10;15;102;17.666;40.9100833333333;0.5;0.050673;"ADV";4;0.05
"18ITA2017_PEC1015_133";18;"ITA";2017;10;15;106.5;17.6098333333333;40.9705;0.5;0.052421;"ADV";1;0.01
"18ITA2017_PEC1015_151";18;"ITA";2017;10;15;297;17.8695;41.0096666666667;1;0.1070748;"ADV";3;0.15
"18ITA2017_PEC1015_152";18;"ITA";2017;10;15;570.5;17.8674166666667;41.0390833333333;1;0.1043551;"ADV";3;0.08
"18ITA2017_PEC1016_101";18;"ITA";2017;10;16;60;17.5515833333333;40.8735;0.5;0.049594;"ADV";2;0.05
"18ITA2017_PEC1016_131";18;"ITA";2017;10;16;102.5;17.8314166666667;40.8494166666667;0.5;0.04997;"ADV";0;0
"18ITA2017_PEC1016_154";18;"ITA";2017;10;16;78.5;17.8474166666667;40.75325;0.5;0.0492682;"ADV";0;0
"18ITA2017_PEC1016_158";18;"ITA";2017;10;16;114;18.1186666666667;40.7071666666667;0.5;0.052782;"ADV";2;0.02
"18ITA2017_PEC1016_95";18;"ITA";2017;10;16;120;18.2815833333333;40.7051666666667;0.5;0.052782;"ADV";2;0.05
"18ITA2017_PEC1016_97";18;"ITA";2017;10;16;109.5;18.0090833333333;40.7799166666667;0.5;0.052782;"ADV";0;0
"18ITA2017_PEC1017_77";18;"ITA";2017;10;17;410;18.61875;40.3645;1;0.1045464;"ADV";2;0.5
"18ITA2017_PEC1017_78";18;"ITA";2017;10;17;571;18.64025;40.435;1;0.1014987;"ADV";3;0.1
"18ITA2017_PEC1017_85";18;"ITA";2017;10;17;441;18.5650833333333;40.6599166666667;1;0.1034488;"ADV";2;0.03
"18ITA2017_PEC1017_86";18;"ITA";2017;10;17;544.5;18.6221666666667;40.5865833333333;1;0.0965;"ADV";3;0.18
"18ITA2017_PEC1017_98";18;"ITA";2017;10;17;520.5;18.41;40.7714166666667;1;0.1004372;"ADV";1;0.04
"18ITA2017_PEC1018_156";18;"ITA";2017;10;18;34.5;18.4680833333333;40.246;0.5;0.045339;"ADV";0;0
"18ITA2017_PEC1018_157";18;"ITA";2017;10;18;109.5;18.5050833333333;40.42325;0.5;0.052421;"ADV";1;0.05
"18ITA2017_PEC1018_76";18;"ITA";2017;10;18;78.5;18.4445833333333;40.3059166666667;0.5;0.0502818;"ADV";0;0
"18ITA2017_PEC1018_83";18;"ITA";2017;10;18;122;18.4405833333333;40.64925;0.5;0.052782;"ADV";0;0
"18ITA2017_PEC1018_84";18;"ITA";2017;10;18;118;18.5071666666667;40.6015;0.5;0.052421;"ADV";2;0.05
"18ITA2017_PEC1018_88";18;"ITA";2017;10;18;90.5;18.278;40.58325;0.5;0.0492682;"ADV";4;0.11
"18ITA2017_PEC1018_93";18;"ITA";2017;10;18;117;18.35;40.6714166666667;0.5;0.052782;"ADV";1;0.28
"18ITA2017_PEC109_109";18;"ITA";2017;10;9;41.5;16.5444166666667;41.3083333333333;0.5;0.047226;"ADV";1;0.005
"18ITA2017_PEC109_112";18;"ITA";2017;10;9;54;16.5684166666667;41.3248333333333;0.5;0.0502818;"ADV";1;0.05
"18ITA2017_PEC109_121";18;"ITA";2017;10;9;10;16.1736666666667;41.7230833333333;0.5;0.047226;"ADV";4;0.49
"18ITA2017_PEC109_123";18;"ITA";2017;10;9;16;16.21925;41.5818333333333;0.5;0.047226;"ADV";0;0
"18ITA2017_PEC109_125";18;"ITA";2017;10;9;34;16.4039166666667;41.3968333333333;0.5;0.047226;"ADV";3;0.09
"18ITA2018_MIZ714_109";18;"ITA";2018;7;14;42;16.5588333333333;41.2974166666667;0.5;0.0461148;"ADV";2;0.05
"18ITA2018_MIZ714_112";18;"ITA";2018;7;14;55.5;16.5475833333333;41.3443333333333;0.5;0.0497262;"ADV";0;0
"18ITA2018_MIZ714_123";18;"ITA";2018;7;14;18;16.2233333333333;41.5803333333333;0.5;0.0485384;"ADV";2;0.05
"18ITA2018_MIZ715_139";18;"ITA";2018;7;15;226;16.8315;41.9109166666667;1;0.1088976;"ADV";0;0
"18ITA2018_MIZ715_143";18;"ITA";2018;7;15;592;17.0173333333333;41.9925833333333;1;0.0992064;"ADV";3;0.02
"18ITA2018_MIZ715_144";18;"ITA";2018;7;15;614.5;17.0214166666667;42.0900833333333;1;0.0981504;"ADV";5;0.03
"18ITA2018_MIZ715_145";18;"ITA";2018;7;15;403.5;16.9588333333333;42.1563333333333;1;0.1087604;"ADV";2;0.05
"18ITA2018_MIZ715_146";18;"ITA";2018;7;15;171;16.76175;41.9183333333333;0.5;0.0516708;"ADV";3;0.05
"18ITA2018_MIZ716_117";18;"ITA";2018;7;16;32;16.3321666666667;41.7853333333333;0.5;0.0461148;"ADV";12;0.3
"18ITA2018_MIZ716_121";18;"ITA";2018;7;16;10;16.1566666666667;41.7124166666667;0.5;0.048638;"ADV";3;0.15
"18ITA2018_MIZ716_129";18;"ITA";2018;7;16;79.5;16.5243333333333;41.5975;0.5;0.0447858;"ADV";3;0.15
"18ITA2018_MIZ719_125";18;"ITA";2018;7;19;36;16.40625;41.39775;0.5;0.0440232;"ADV";3;0.15
"18ITA2018_MIZ719_126";18;"ITA";2018;7;19;83;16.5118333333333;41.73225;0.5;0.0453228;"ADV";3;0.05
"18ITA2018_MIZ719_147";18;"ITA";2018;7;19;104.5;16.6964166666667;41.6989166666667;0.5;0.0541074;"ADV";1;0.005
"18ITA2018_MIZ719_160";18;"ITA";2018;7;19;68;16.4984166666667;41.49925;0.5;0.0502811;"ADV";1;0.01
"18ITA2018_MIZ719_162";18;"ITA";2018;7;19;135;16.72625;41.8215833333333;0.5;0.0535308;"ADV";2;0.03
"18ITA2018_MIZ720_110";18;"ITA";2018;7;20;109.5;16.8354166666667;41.4365;0.5;0.0524334;"ADV";5;0.07
"18ITA2018_MIZ720_116";18;"ITA";2018;7;20;533;17.16275;41.5060833333333;1;0.0988992;"ADV";2;0.44
"18ITA2018_MIZ720_137";18;"ITA";2018;7;20;136;16.8835;41.565;0.5;0.0528426;"ADV";0;0
"18ITA2018_MIZ720_142";18;"ITA";2018;7;20;403.5;17.0865;41.532;1;0.103978;"ADV";1;0.05
"18ITA2018_MIZ720_148";18;"ITA";2018;7;20;107.5;16.7426666666667;41.60625;0.5;0.048732;"ADV";2;0.045
"18ITA2018_MIZ721_100";18;"ITA";2018;7;21;42;16.7565833333333;41.19275;0.5;0.0441394;"ADV";0;0
"18ITA2018_MIZ721_104";18;"ITA";2018;7;21;90.5;17.0650833333333;41.12925;0.5;0.0490281;"ADV";2;0.03
"18ITA2018_MIZ721_105";18;"ITA";2018;7;21;56;16.8220833333333;41.1845;0.5;0.0476677;"ADV";2;0.09
"18ITA2018_MIZ721_107";18;"ITA";2018;7;21;113.5;16.9849166666667;41.2415;0.5;0.0537726;"ADV";3;0.15
"18ITA2018_MIZ721_135";18;"ITA";2018;7;21;38;17.231;41.01275;0.5;0.0485716;"ADV";4;0.06
"18ITA2018_MIZ721_138";18;"ITA";2018;7;21;107;16.85725;41.3180833333333;0.5;0.0521358;"ADV";0;0
"18ITA2018_MIZ721_80";18;"ITA";2018;7;21;41.5;16.9538333333333;41.1306666666667;0.5;0.0454176;"ADV";4;0.05
"18ITA2018_MIZ722_134";18;"ITA";2018;7;22;75;17.4546666666667;40.9335;0.5;0.0482763;"ADV";4;0.1
"18ITA2018_MIZ722_151";18;"ITA";2018;7;22;369.5;17.8441666666667;41.0196666666667;1;0.1062124;"ADV";2;0.05
"18ITA2018_MIZ722_152";18;"ITA";2018;7;22;597.5;17.85925;41.0411666666667;1;0.0999744;"ADV";0;0
"18ITA2018_MIZ722_161";18;"ITA";2018;7;22;121.5;17.3178333333333;41.1135;0.5;0.0520986;"ADV";4;0.035
"18ITA2018_MIZ723_150";18;"ITA";2018;7;23;135;17.4830833333333;41.0405;0.5;0.0499224;"ADV";1;0.1
"18ITA2018_MIZ726_101";18;"ITA";2018;7;26;63.5;17.5396666666667;40.8805;0.5;0.0507107;"ADV";1;0.03
"18ITA2018_MIZ726_131";18;"ITA";2018;7;26;103;17.8193333333333;40.8544166666667;0.5;0.0535494;"ADV";2;0.06
"18ITA2018_MIZ726_132";18;"ITA";2018;7;26;104;17.6729166666667;40.906;0.5;0.0540516;"ADV";3;0.12
"18ITA2018_MIZ726_133";18;"ITA";2018;7;26;110.5;17.5965;40.9768333333333;0.5;0.0557814;"ADV";0;0
"18ITA2018_MIZ726_154";18;"ITA";2018;7;26;80;17.8289166666667;40.7608333333333;0.5;0.0487238;"ADV";7;0.07
"18ITA2018_MIZ726_97";18;"ITA";2018;7;26;108.5;18.00325;40.7820833333333;0.5;0.0553164;"ADV";1;0.02
"18ITA2018_MIZ727_158";18;"ITA";2018;7;27;113;18.1075833333333;40.7154166666667;0.5;0.051429;"ADV";4;0.19
"18ITA2018_MIZ727_83";18;"ITA";2018;7;27;124.5;18.4406666666667;40.64975;0.5;0.0553536;"ADV";3;0.05
"18ITA2018_MIZ727_88";18;"ITA";2018;7;27;91.5;18.2663333333333;40.5929166666667;0.5;0.0515878;"ADV";0;0
"18ITA2018_MIZ727_93";18;"ITA";2018;7;27;119.5;18.3605;40.66675;0.5;0.055335;"ADV";0;0
"18ITA2018_MIZ727_95";18;"ITA";2018;7;27;119.5;18.2736666666667;40.70975;0.5;0.0556698;"ADV";2;0.05
"18ITA2018_MIZ727_98";18;"ITA";2018;7;27;565;18.4091666666667;40.77275;1;0.0994176;"ADV";3;0.08
"18ITA2018_MIZ731_156";18;"ITA";2018;7;31;41;18.4683333333333;40.2463333333333;0.5;0.0481068;"ADV";4;0.08
"18ITA2018_MIZ731_77";18;"ITA";2018;7;31;361;18.6184166666667;40.3869166666667;1;0.1066828;"ADV";2;0.02
"18ITA2018_MIZ731_78";18;"ITA";2018;7;31;585;18.6400833333333;40.4573333333333;1;0.1004544;"ADV";1;0.02
"18ITA2018_MIZ731_85";18;"ITA";2018;7;31;427.5;18.541;40.67725;1;0.1058008;"ADV";3;0.03
"18ITA2018_MIZ731_86";18;"ITA";2018;7;31;582.5;18.6156666666667;40.61225;1;0.100896;"ADV";3;0.05
"18ITA2018_MIZ81_157";18;"ITA";2018;8;1;112;18.5126666666667;40.4124166666667;0.5;0.0546654;"ADV";1;0.02
"18ITA2018_MIZ81_76";18;"ITA";2018;8;1;79;18.4528333333333;40.2893333333333;0.5;0.0532704;"ADV";2;0.02
"18ITA2018_MIZ81_84";18;"ITA";2018;8;1;118;18.52125;40.58275;0.5;0.05487;"ADV";2;0.02
"18ITA2019_MIZ622_109";18;"ITA";2019;6;22;43;16.5604166666667;41.29625;0.5;0.0464475;"ADV";2;0.05
"18ITA2019_MIZ622_125";18;"ITA";2019;6;22;35.5;16.4060833333333;41.3960833333333;0.5;0.04521;"ADV";2;0.17
"18ITA2019_MIZ622_129";18;"ITA";2019;6;22;78;16.5225;41.6069166666667;0.5;0.050799;"ADV";4;0.14
"18ITA2019_MIZ622_147";18;"ITA";2019;6;22;104.5;16.6988333333333;41.6988333333333;0.5;0.052762;"ADV";2;0.01
"18ITA2019_MIZ622_148";18;"ITA";2019;6;22;107.5;16.741;41.61075;0.5;0.050024;"ADV";1;0.05
"18ITA2019_MIZ623_112";18;"ITA";2019;6;23;56;16.5560833333333;41.3361666666667;0.5;0.048498;"ADV";4;0.03
"18ITA2019_MIZ623_117";18;"ITA";2019;6;23;34;16.3285;41.7890833333333;0.5;0.0464475;"ADV";3;0.08
"18ITA2019_MIZ623_121";18;"ITA";2019;6;23;10.5;16.15875;41.7130833333333;0.5;0.047058;"ADV";3;0.03
"18ITA2019_MIZ623_123";18;"ITA";2019;6;23;19.5;16.2246666666667;41.5729166666667;0.5;0.0476685;"ADV";9;0.23
"18ITA2019_MIZ623_126";18;"ITA";2019;6;23;82.5;16.5115833333333;41.7235833333333;0.5;0.0491706;"ADV";2;0.03
"18ITA2019_MIZ623_160";18;"ITA";2019;6;23;68;16.5005;41.4929166666667;0.5;0.0491706;"ADV";2;0.03
"18ITA2019_MIZ625_110";18;"ITA";2019;6;25;114.5;16.8461666666667;41.45725;0.5;0.0520775;"ADV";4;0.1
"18ITA2019_MIZ625_116";18;"ITA";2019;6;25;554.5;17.1705833333333;41.5341666666667;1;0.0938007;"ADV";2;0.3
"18ITA2019_MIZ625_137";18;"ITA";2019;6;25;132;16.8775;41.5564166666667;0.5;0.054131;"ADV";2;0.03
"18ITA2019_MIZ625_138";18;"ITA";2019;6;25;107;16.8554166666667;41.3205;0.5;0.0524105;"ADV";3;0.03
"18ITA2019_MIZ625_142";18;"ITA";2019;6;25;402;17.0890833333333;41.52825;1;0.1025795;"ADV";4;0.09
"18ITA2019_MIZ626_139";18;"ITA";2019;6;26;228;16.8289166666667;41.9226666666667;1;0.1079449;"ADV";5;0.1
"18ITA2019_MIZ626_143";18;"ITA";2019;6;26;574;17.0156666666667;41.9930833333333;1;0.099414;"ADV";1;0.05
"18ITA2019_MIZ626_144";18;"ITA";2019;6;26;614.5;17.02225;42.0969166666667;1;0.0976563;"ADV";3;0.04
"18ITA2019_MIZ626_145";18;"ITA";2019;6;26;401;16.9581666666667;42.1575;1;0.1032936;"ADV";2;0.11
"18ITA2019_MIZ626_146";18;"ITA";2019;6;26;168;16.7663333333333;41.9065833333333;0.5;0.051393;"ADV";0;0
"18ITA2019_MIZ626_162";18;"ITA";2019;6;26;133;16.72275;41.82475;0.5;0.051393;"ADV";3;0.02
"18ITA2019_MIZ627_100";18;"ITA";2019;6;27;39;16.7483333333333;41.1925;0.5;0.044913;"ADV";2;0.05
"18ITA2019_MIZ627_104";18;"ITA";2019;6;27;89;17.07275;41.1265833333333;0.5;0.050799;"ADV";0;0
"18ITA2019_MIZ627_105";18;"ITA";2019;6;27;53.5;16.8219166666667;41.1833333333333;0.5;0.0517902;"ADV";8;0.13
"18ITA2019_MIZ627_107";18;"ITA";2019;6;27;113.5;16.9875833333333;41.2405;0.5;0.0510415;"ADV";3;0.03
"18ITA2019_MIZ627_150";18;"ITA";2019;6;27;132;17.4738333333333;41.0444166666667;0.5;0.050024;"ADV";1;0.03
"18ITA2019_MIZ627_161";18;"ITA";2019;6;27;118.5;17.3165;41.1134166666667;0.5;0.0524105;"ADV";6;0.4
"18ITA2019_MIZ627_80";18;"ITA";2019;6;27;39;16.96;41.1278333333333;0.5;0.0491865;"ADV";1;0.01
"18ITA2019_MIZ628_101";18;"ITA";2019;6;28;62;17.54175;40.878;0.5;0.0491706;"ADV";4;0.09
"18ITA2019_MIZ628_132";18;"ITA";2019;6;28;104;17.671;40.9083333333333;0.5;0.051726;"ADV";2;0.06
"18ITA2019_MIZ628_134";18;"ITA";2019;6;28;73.5;17.4556666666667;40.9328333333333;0.5;0.050799;"ADV";2;0.1
"18ITA2019_MIZ628_135";18;"ITA";2019;6;28;34.5;17.225;41.0131666666667;0.5;0.0452265;"ADV";0;0
"18ITA2019_MIZ74_131";18;"ITA";2019;7;4;105;17.8125833333333;40.85525;0.5;0.051726;"ADV";1;0.02
"18ITA2019_MIZ74_133";18;"ITA";2019;7;4;108.5;17.6029166666667;40.9705833333333;0.5;0.0534465;"ADV";0;0
"18ITA2019_MIZ74_151";18;"ITA";2019;7;4;322.5;17.8585833333333;41.0128333333333;1;0.1050885;"ADV";0;0
"18ITA2019_MIZ74_152";18;"ITA";2019;7;4;544.5;17.8486666666667;41.046;1;0.1001133;"ADV";2;0.06
"18ITA2019_MIZ74_154";18;"ITA";2019;7;4;80;17.8330833333333;40.75825;0.5;0.0501441;"ADV";1;0.07
"18ITA2019_MIZ74_97";18;"ITA";2019;7;4;109;17.9918333333333;40.7884166666667;0.5;0.0534465;"ADV";1;0.01
"18ITA2019_MIZ75_158";18;"ITA";2019;7;5;112.5;18.1095;40.71375;0.5;0.054131;"ADV";1;0.1
"18ITA2019_MIZ75_85";18;"ITA";2019;7;5;437.5;18.5601666666667;40.6635;1;0.1079449;"ADV";1;0.02
"18ITA2019_MIZ75_88";18;"ITA";2019;7;5;91.5;18.26925;40.59075;0.5;0.0508167;"ADV";2;0.05
"18ITA2019_MIZ75_93";18;"ITA";2019;7;5;119.5;18.3650833333333;40.6640833333333;0.5;0.0531135;"ADV";4;0.23
"18ITA2019_MIZ75_95";18;"ITA";2019;7;5;121;18.2684166666667;40.71075;0.5;0.0531135;"ADV";3;0.02
"18ITA2019_MIZ75_98";18;"ITA";2019;7;5;583.5;18.3963333333333;40.777;1;0.1025514;"ADV";7;0.12
"18ITA2019_MIZ76_156";18;"ITA";2019;7;6;38;18.4739166666667;40.241;0.5;0.0473715;"ADV";0;0
"18ITA2019_MIZ76_157";18;"ITA";2019;7;6;110;18.5118333333333;40.41075;0.5;0.052762;"ADV";11;0.2
"18ITA2019_MIZ76_76";18;"ITA";2019;7;6;79.5;18.4465;40.3005833333333;0.5;0.0527814;"ADV";0;0
"18ITA2019_MIZ76_77";18;"ITA";2019;7;6;391;18.61825;40.3770833333333;1;0.1079449;"ADV";7;0.04
"18ITA2019_MIZ76_78";18;"ITA";2019;7;6;561;18.6404166666667;40.4488333333333;1;0.1042902;"ADV";3;0.02
"18ITA2019_MIZ76_86";18;"ITA";2019;7;6;596.5;18.61725;40.6105833333333;1;0.1004535;"ADV";5;0.09
