"id";"c_square";"x";"y";"gsa";"depth";"strata";"year";"pred"
19740;"1401:216:465:2";16.575;41.625;18;89.3;"0_200";2019;165.225688070564
19741;"1401:216:455:4";16.575;41.575;18;87.55;"0_200";2019;163.829207867068
19742;"1401:216:455:2";16.575;41.525;18;84.75;"0_200";2019;182.906036685252
19743;"1401:216:245:4";16.575;41.475;18;82.85;"0_200";2019;271.626343850942
19744;"1401:216:245:2";16.575;41.425;18;78.6;"0_200";2019;429.990129363887
19745;"1401:216:235:4";16.575;41.375;18;72.25;"0_200";2019;1479.42514240097
19746;"1401:216:235:2";16.575;41.325;18;61.25;"0_200";2019;3419.93138295815
19747;"1401:216:225:4";16.575;41.275;18;42;"0_200";2019;4390.18450323454
19748;"1401:216:225:2";16.575;41.225;18;17.4;"0_200";2019;4390.18450323454
19946;"1401:226:216:1";16.625;42.125;18;172.8;"0_200";2019;1585.45773885122
19947;"1401:226:206:3";16.625;42.075;18;160.8;"0_200";2019;1443.25209422756
19948;"1401:226:206:1";16.625;42.025;18;144.60001;"0_200";2019;1357.86666931714
19949;"1401:216:496:3";16.625;41.975;18;137.14999;"0_200";2019;1289.46277191451
19950;"1401:216:496:1";16.625;41.925;18;125.05;"0_200";2019;1238.04040201962
19951;"1401:216:486:3";16.625;41.875;18;117.05;"0_200";2019;1070.63752468719
19952;"1401:216:486:1";16.625;41.825;18;107.1;"0_200";2019;787.254139917472
19953;"1401:216:476:3";16.625;41.775;18;99.85;"0_200";2019;553.434931870205
19954;"1401:216:476:1";16.625;41.725;18;97.6;"0_200";2019;369.179900545325
19955;"1401:216:466:3";16.625;41.675;18;97.8;"0_200";2019;246.35529404412
19956;"1401:216:466:1";16.625;41.625;18;95.45;"0_200";2019;184.961112366435
19957;"1401:216:456:3";16.625;41.575;18;94.05;"0_200";2019;153.261809321908
19958;"1401:216:456:1";16.625;41.525;18;92.5;"0_200";2019;151.25738491044
19959;"1401:216:246:3";16.625;41.475;18;90.25;"0_200";2019;195.989067073835
19960;"1401:216:246:1";16.625;41.425;18;87.85;"0_200";2019;287.456855811919
19961;"1401:216:236:3";16.625;41.375;18;82.2;"0_200";2019;675.462737584052
19962;"1401:216:236:1";16.625;41.325;18;73.15;"0_200";2019;1360.0067123889
19963;"1401:216:226:3";16.625;41.275;18;55.05;"0_200";2019;2896.74187484373
19964;"1401:216:226:1";16.625;41.225;18;30.15;"0_200";2019;5285.668224944
20163;"1401:226:206:4";16.675;42.075;18;193.8;"0_200";2019;1272.6862032636
20164;"1401:226:206:2";16.675;42.025;18;167.95;"0_200";2019;1244.22422798469
20165;"1401:216:496:4";16.675;41.975;18;148.35001;"0_200";2019;1511.35262203134
20166;"1401:216:496:2";16.675;41.925;18;140.35001;"0_200";2019;2074.07138540312
20167;"1401:216:486:4";16.675;41.875;18;133.2;"0_200";2019;2053.83741660088
20168;"1401:216:486:2";16.675;41.825;18;115.8;"0_200";2019;1450.65071562604
20169;"1401:216:476:4";16.675;41.775;18;109.9;"0_200";2019;965.719744133603
20170;"1401:216:476:2";16.675;41.725;18;107.1;"0_200";2019;599.0445021234
20171;"1401:216:466:4";16.675;41.675;18;105.6;"0_200";2019;356.285848172178
20172;"1401:216:466:2";16.675;41.625;18;102.1;"0_200";2019;237.443782279621
20173;"1401:216:456:4";16.675;41.575;18;101;"0_200";2019;168.670647045579
20174;"1401:216:456:2";16.675;41.525;18;99.2;"0_200";2019;149.966442469877
20175;"1401:216:246:4";16.675;41.475;18;97.15;"0_200";2019;172.606300708792
20176;"1401:216:246:2";16.675;41.425;18;94.25;"0_200";2019;236.590221762165
20177;"1401:216:236:4";16.675;41.375;18;90.6;"0_200";2019;476.169472264984
20178;"1401:216:236:2";16.675;41.325;18;83.75;"0_200";2019;891.34405221646
20179;"1401:216:226:4";16.675;41.275;18;67.4;"0_200";2019;4682.34189008635
20180;"1401:216:226:2";16.675;41.225;18;45.15;"0_200";2019;11849.1629858573
20380;"1401:226:207:1";16.725;42.025;18;208.05;"200_800";2019;1187.40250729178
20381;"1401:216:497:3";16.725;41.975;18;175.45;"0_200";2019;2414.22367127744
20382;"1401:216:497:1";16.725;41.925;18;153.60001;"0_200";2019;3066.56960898907
20383;"1401:216:487:3";16.725;41.875;18;144.89999;"0_200";2019;2946.94827380276
20384;"1401:216:487:1";16.725;41.825;18;137;"0_200";2019;2055.35966572036
20385;"1401:216:477:3";16.725;41.775;18;117.35;"0_200";2019;1369.29501784907
20386;"1401:216:477:1";16.725;41.725;18;111.6;"0_200";2019;888.754330188549
20387;"1401:216:467:3";16.725;41.675;18;111.95;"0_200";2019;547.563957243357
20388;"1401:216:467:1";16.725;41.625;18;108.5;"0_200";2019;345.72389901315
20389;"1401:216:457:3";16.725;41.575;18;106.9;"0_200";2019;222.159416770618
20390;"1401:216:457:1";16.725;41.525;18;106;"0_200";2019;176.870510515487
20391;"1401:216:247:3";16.725;41.475;18;104;"0_200";2019;174.006413956261
20392;"1401:216:247:1";16.725;41.425;18;100.95;"0_200";2019;213.567127092771
20393;"1401:216:237:3";16.725;41.375;18;98.05;"0_200";2019;351.943085143524
20394;"1401:216:237:1";16.725;41.325;18;93.55;"0_200";2019;589.134288108078
20395;"1401:216:227:3";16.725;41.275;18;82.65;"0_200";2019;4461.75046043913
20396;"1401:216:227:1";16.725;41.225;18;59.2;"0_200";2019;11969.791602118
20397;"1401:216:217:3";16.725;41.175;18;15.7;"0_200";2019;15723.8121729478
20597;"1401:216:497:4";16.775;41.975;18;216.10001;"200_800";2019;3998.08790502604
20598;"1401:216:497:2";16.775;41.925;18;188.85001;"0_200";2019;4215.53782662478
20599;"1401:216:487:4";16.775;41.875;18;165.89999;"0_200";2019;3749.96851071197
20600;"1401:216:487:2";16.775;41.825;18;148.75;"0_200";2019;2601.37995728919
20601;"1401:216:477:4";16.775;41.775;18;141.60001;"0_200";2019;1764.16059972735
20602;"1401:216:477:2";16.775;41.725;18;133.39999;"0_200";2019;1238.3104380259
20603;"1401:216:467:4";16.775;41.675;18;125.65;"0_200";2019;820.191052987055
20604;"1401:216:467:2";16.775;41.625;18;117;"0_200";2019;509.802444610613
20605;"1401:216:457:4";16.775;41.575;18;113.25;"0_200";2019;313.728788709651
20606;"1401:216:457:2";16.775;41.525;18;111.7;"0_200";2019;231.970085283766
20607;"1401:216:247:4";16.775;41.475;18;109.85;"0_200";2019;200.189842998715
20608;"1401:216:247:2";16.775;41.425;18;106.85;"0_200";2019;218.388061854291
20609;"1401:216:237:4";16.775;41.375;18;103.75;"0_200";2019;302.784897408223
20610;"1401:216:237:2";16.775;41.325;18;100.45;"0_200";2019;453.380349660212
20611;"1401:216:227:4";16.775;41.275;18;93.8;"0_200";2019;2234.93227662572
20612;"1401:216:227:2";16.775;41.225;18;74.95;"0_200";2019;5647.44067829637
20613;"1401:216:217:4";16.775;41.175;18;37.05;"0_200";2019;7353.69487912733
20814;"1401:216:498:1";16.825;41.925;18;228.95;"200_800";2019;4790.02699090231
20815;"1401:216:488:3";16.825;41.875;18;209.8;"200_800";2019;3991.84736014235
20816;"1401:216:488:1";16.825;41.825;18;184.60001;"0_200";2019;3034.02730787595
20817;"1401:216:478:3";16.825;41.775;18;162.95;"0_200";2019;1893.03259417008
20818;"1401:216:478:1";16.825;41.725;18;146.8;"0_200";2019;1481.6525638963
20819;"1401:216:468:3";16.825;41.675;18;139.8;"0_200";2019;916.158820112122
20820;"1401:216:468:1";16.825;41.625;18;128.89999;"0_200";2019;642.660497055463
20821;"1401:216:458:3";16.825;41.575;18;125.15;"0_200";2019;448.545295500096
20822;"1401:216:458:1";16.825;41.525;18;118.7;"0_200";2019;333.813215445734
20823;"1401:216:248:3";16.825;41.475;18;114.85;"0_200";2019;266.289809658429
20824;"1401:216:248:1";16.825;41.425;18;112.2;"0_200";2019;245.975078137974
20825;"1401:216:238:3";16.825;41.375;18;109.45;"0_200";2019;276.350576031749
20826;"1401:216:238:1";16.825;41.325;18;106.65;"0_200";2019;357.416303339521
20827;"1401:216:228:3";16.825;41.275;18;101.45;"0_200";2019;941.359195943335
20828;"1401:216:228:1";16.825;41.225;18;89.8;"0_200";2019;2028.1792538406
20829;"1401:216:218:3";16.825;41.175;18;51.55;"0_200";2019;2571.58928278784
21031;"1401:216:488:4";16.875;41.875;18;287.14999;"200_800";2019;3672.57494591955
21032;"1401:216:488:2";16.875;41.825;18;252.14999;"200_800";2019;3353.29972209948
21033;"1401:216:478:4";16.875;41.775;18;208.35001;"200_800";2019;1755.90631964938
21034;"1401:216:478:2";16.875;41.725;18;176.05;"0_200";2019;1618.7788384174
21035;"1401:216:468:4";16.875;41.675;18;150.7;"0_200";2019;835.464149387313
21036;"1401:216:468:2";16.875;41.625;18;135.39999;"0_200";2019;744.297506862228
21037;"1401:216:458:4";16.875;41.575;18;134.10001;"0_200";2019;626.60969829814
21038;"1401:216:458:2";16.875;41.525;18;128.89999;"0_200";2019;482.400723695119
21039;"1401:216:248:4";16.875;41.475;18;124.6;"0_200";2019;372.307016472575
21040;"1401:216:248:2";16.875;41.425;18;118.75;"0_200";2019;296.328576630339
21041;"1401:216:238:4";16.875;41.375;18;113.85;"0_200";2019;272.640520957632
21042;"1401:216:238:2";16.875;41.325;18;111.95;"0_200";2019;301.242849454205
21043;"1401:216:228:4";16.875;41.275;18;109;"0_200";2019;581.047643648789
21044;"1401:216:228:2";16.875;41.225;18;101.7;"0_200";2019;1112.05490354009
21045;"1401:216:218:4";16.875;41.175;18;70.1;"0_200";2019;1377.55853348506
21252;"1401:216:469:1";16.925;41.625;18;146.60001;"0_200";2019;795.1164589684
21253;"1401:216:459:3";16.925;41.575;18;155.5;"0_200";2019;613.118843220165
21254;"1401:216:459:1";16.925;41.525;18;139.45;"0_200";2019;493.907829853842
21255;"1401:216:249:3";16.925;41.475;18;134.14999;"0_200";2019;398.273891557992
21256;"1401:216:249:1";16.925;41.425;18;127.15;"0_200";2019;326.217028332494
21257;"1401:216:239:3";16.925;41.375;18;122.2;"0_200";2019;280.18525561503
21258;"1401:216:239:1";16.925;41.325;18;115;"0_200";2019;260.178573405471
21259;"1401:216:229:3";16.925;41.275;18;115;"0_200";2019;350.368753846214
21260;"1401:216:229:1";16.925;41.225;18;109.25;"0_200";2019;550.755796936701
21261;"1401:216:219:3";16.925;41.175;18;97.4;"0_200";2019;4525.67962476975
21262;"1401:216:219:1";16.925;41.125;18;20.85;"0_200";2019;12275.1402373239
21469;"1401:216:459:4";16.975;41.575;18;185.39999;"0_200";2019;408.069358864367
21470;"1401:216:459:2";16.975;41.525;18;154.7;"0_200";2019;368.332121285882
21471;"1401:216:249:4";16.975;41.475;18;145.60001;"0_200";2019;344.189026016612
21472;"1401:216:249:2";16.975;41.425;18;134.60001;"0_200";2019;335.640073056487
21473;"1401:216:239:4";16.975;41.375;18;129.55;"0_200";2019;298.984978089961
21474;"1401:216:239:2";16.975;41.325;18;127.2;"0_200";2019;234.223741117158
21475;"1401:216:229:4";16.975;41.275;18;118.4;"0_200";2019;249.324808090276
21476;"1401:216:229:2";16.975;41.225;18;115.7;"0_200";2019;344.288179008925
21477;"1401:216:219:4";16.975;41.175;18;102.8;"0_200";2019;12016.0289791777
21478;"1401:216:219:2";16.975;41.125;18;47.1;"0_200";2019;35264.5472085308
21686;"1401:217:350:1";17.025;41.525;18;186.55;"0_200";2019;305.543714468859
21687;"1401:217:140:3";17.025;41.475;18;165.10001;"0_200";2019;257.011668812815
21688;"1401:217:140:1";17.025;41.425;18;150.7;"0_200";2019;274.415681069925
21689;"1401:217:130:3";17.025;41.375;18;145.14999;"0_200";2019;250.4405746179
21690;"1401:217:130:1";17.025;41.325;18;137.7;"0_200";2019;185.08634945693
21691;"1401:217:120:3";17.025;41.275;18;130.85001;"0_200";2019;188.110336631856
21692;"1401:217:120:1";17.025;41.225;18;121.15;"0_200";2019;219.798732810677
21693;"1401:217:110:3";17.025;41.175;18;115.7;"0_200";2019;12055.7660375806
21694;"1401:217:110:1";17.025;41.125;18;71.9;"0_200";2019;35696.0122508745
21903;"1401:217:140:4";17.075;41.475;18;191.64999;"0_200";2019;136.741237513684
21904;"1401:217:140:2";17.075;41.425;18;168.95;"0_200";2019;142.542608967129
21905;"1401:217:130:4";17.075;41.375;18;173.60001;"0_200";2019;134.550859931945
21906;"1401:217:130:2";17.075;41.325;18;216.8;"200_800";2019;112.765990408196
21907;"1401:217:120:4";17.075;41.275;18;141;"0_200";2019;166.726040475772
21908;"1401:217:120:2";17.075;41.225;18;129.25;"0_200";2019;177.288901170275
21909;"1401:217:110:4";17.075;41.175;18;118.75;"0_200";2019;4644.75966806469
21910;"1401:217:110:2";17.075;41.125;18;90.85;"0_200";2019;13569.1383411337
21911;"1401:217:100:4";17.075;41.075;18;16.1;"0_200";2019;18031.3276776555
22120;"1401:217:141:1";17.125;41.425;18;273.5;"200_800";2019;76.6054926742923
22121;"1401:217:131:3";17.125;41.375;18;277.95001;"200_800";2019;76.6054926742923
22123;"1401:217:121:3";17.125;41.275;18;154.95;"0_200";2019;178.405654089914
22124;"1401:217:121:1";17.125;41.225;18;142.2;"0_200";2019;178.405654089914
22125;"1401:217:111:3";17.125;41.175;18;124.3;"0_200";2019;805.42889902931
22126;"1401:217:111:1";17.125;41.125;18;113.75;"0_200";2019;2059.47538890454
22127;"1401:217:101:3";17.125;41.075;18;40.15;"0_200";2019;2686.49863384037
22339;"1401:217:121:4";17.175;41.275;18;244.05;"200_800";2019;223.149759404135
22340;"1401:217:121:2";17.175;41.225;18;145.3;"0_200";2019;223.149759404135
22341;"1401:217:111:4";17.175;41.175;18;121.95;"0_200";2019;537.8365925097
22342;"1401:217:111:2";17.175;41.125;18;117.25;"0_200";2019;1167.21025871904
22343;"1401:217:101:4";17.175;41.075;18;60.55;"0_200";2019;1481.89709182282
22555;"1401:217:122:3";17.225;41.275;18;205.75;"200_800";2019;225.245367436359
22556;"1401:217:122:1";17.225;41.225;18;143;"0_200";2019;225.245367436359
22557;"1401:217:112:3";17.225;41.175;18;138.35001;"0_200";2019;392.240188322345
22558;"1401:217:112:1";17.225;41.125;18;120.35;"0_200";2019;726.229830093368
22559;"1401:217:102:3";17.225;41.075;18;100.05;"0_200";2019;1114.84545689872
22560;"1401:217:102:1";17.225;41.025;18;45.9;"0_200";2019;1558.08706873816
22771;"1401:217:122:4";17.275;41.275;18;200.60001;"200_800";2019;184.691727566545
22772;"1401:217:122:2";17.275;41.225;18;159.14999;"0_200";2019;184.691727566545
22773;"1401:217:112:4";17.275;41.175;18;144.75;"0_200";2019;368.641833613698
22774;"1401:217:112:2";17.275;41.125;18;119.6;"0_200";2019;736.542045706958
22775;"1401:217:102:4";17.275;41.075;18;109.55;"0_200";2019;1585.35847007391
22776;"1401:217:102:2";17.275;41.025;18;75.4;"0_200";2019;2915.091106712
22988;"1401:217:123:1";17.325;41.225;18;269.64999;"200_800";2019;164.414729195648
22989;"1401:217:113:3";17.325;41.175;18;173.2;"0_200";2019;366.656889712517
22990;"1401:217:113:1";17.325;41.125;18;124.85;"0_200";2019;655.299471240457
22991;"1401:217:103:3";17.325;41.075;18;108.55;"0_200";2019;1540.62586055026
22992;"1401:217:103:1";17.325;41.025;18;100.65;"0_200";2019;3022.63605763875
22993;"1401:207:393:3";17.325;40.975;18;59.65;"0_200";2019;6557.08884259972
23205;"1401:217:113:4";17.375;41.175;18;301.25;"200_800";2019;386.285737018123
23206;"1401:217:113:2";17.375;41.125;18;171.55;"0_200";2019;482.500495315624
23207;"1401:217:103:4";17.375;41.075;18;126.2;"0_200";2019;980.638559926361
23208;"1401:217:103:2";17.375;41.025;18;113.1;"0_200";2019;1880.69993084818
23209;"1401:207:393:4";17.375;40.975;18;64.5;"0_200";2019;10711.1228406696
23210;"1401:207:393:2";17.375;40.925;18;28.5;"0_200";2019;27471.9072893434
23422;"1401:217:114:1";17.425;41.125;18;311.95001;"200_800";2019;396.10024703784
23423;"1401:217:104:3";17.425;41.075;18;143.64999;"0_200";2019;650.632191506107
23424;"1401:217:104:1";17.425;41.025;18;117.6;"0_200";2019;1107.44682943961
23425;"1401:207:394:3";17.425;40.975;18;92.8;"0_200";2019;9896.00459313427
23426;"1401:207:394:1";17.425;40.925;18;55.2;"0_200";2019;27016.3054825405
23427;"1401:207:384:3";17.425;40.875;18;19.65;"0_200";2019;35576.4559272132
23639;"1401:217:104:4";17.475;41.075;18;219.14999;"200_800";2019;550.610802988849
23640;"1401:217:104:2";17.475;41.025;18;125.6;"0_200";2019;702.883242290301
23641;"1401:207:394:4";17.475;40.975;18;113.45;"0_200";2019;4111.64664215936
23642;"1401:207:394:2";17.475;40.925;18;78.8;"0_200";2019;10776.9010025766
23643;"1401:207:384:4";17.475;40.875;18;36.3;"0_200";2019;14109.5281827734
23855;"1401:217:205:3";17.525;41.075;18;376.04999;"200_800";2019;417.344203719116
23856;"1401:217:205:1";17.525;41.025;18;141.3;"0_200";2019;417.344203719116
23857;"1401:207:495:3";17.525;40.975;18;116.05;"0_200";2019;1000.07487311319
23858;"1401:207:495:1";17.525;40.925;18;87.65;"0_200";2019;2165.53621189786
23859;"1401:207:485:3";17.525;40.875;18;58.65;"0_200";2019;6494.39836134753
23860;"1401:207:485:1";17.525;40.825;18;16.81;"0_200";2019;13986.6613214408
24071;"1401:217:205:4";17.575;41.075;18;341.70001;"200_800";2019;250.831808576134
24072;"1401:217:205:2";17.575;41.025;18;149;"0_200";2019;250.831808576134
24073;"1401:207:495:4";17.575;40.975;18;117.8;"0_200";2019;561.33632743781
24074;"1401:207:495:2";17.575;40.925;18;102.6;"0_200";2019;1182.34536515931
24075;"1401:207:485:4";17.575;40.875;18;74.7;"0_200";2019;12731.3102566804
24076;"1401:207:485:2";17.575;40.825;18;38.25;"0_200";2019;35208.2310019266
24287;"1401:217:206:3";17.625;41.075;18;737.15002;"200_800";2019;129.598717685336
24288;"1401:217:206:1";17.625;41.025;18;169.95;"0_200";2019;129.598717685336
24289;"1401:207:496:3";17.625;40.975;18;126.45;"0_200";2019;275.953254297104
24290;"1401:207:496:1";17.625;40.925;18;109.3;"0_200";2019;568.662327519766
24291;"1401:207:486:3";17.625;40.875;18;87.15;"0_200";2019;12153.9665989949
24292;"1401:207:486:1";17.625;40.825;18;56.6;"0_200";2019;35031.8660686456
24503;"1401:217:206:4";17.675;41.075;18;654.34998;"200_800";2019;53.6457279693424
24504;"1401:217:206:2";17.675;41.025;18;445.20001;"200_800";2019;53.6457279693424
24505;"1401:207:496:4";17.675;40.975;18;126.4;"0_200";2019;143.928352770643
24506;"1401:207:496:2";17.675;40.925;18;109.55;"0_200";2019;324.493602372705
24507;"1401:207:486:4";17.675;40.875;18;97.8;"0_200";2019;4762.24745636
24508;"1401:207:486:2";17.675;40.825;18;78.35;"0_200";2019;13457.1899147035
24509;"1401:207:476:4";17.675;40.775;18;14.88;"0_200";2019;17804.6611438604
24719;"1401:217:207:3";17.725;41.075;18;759.95001;"200_800";2019;13.5730373125417
24720;"1401:217:207:1";17.725;41.025;18;454.29999;"200_800";2019;13.5730373125417
24721;"1401:207:497:3";17.725;40.975;18;131.25;"0_200";2019;64.640115485547
24722;"1401:207:497:1";17.725;40.925;18;118.15;"0_200";2019;166.774271831253
24723;"1401:207:487:3";17.725;40.875;18;105.05;"0_200";2019;855.867012171424
24724;"1401:207:487:1";17.725;40.825;18;88.9;"0_200";2019;2131.91833650207
24725;"1401:207:477:3";17.725;40.775;18;52.15;"0_200";2019;2769.94399866522
24936;"1401:217:207:2";17.775;41.025;18;457.89999;"200_800";2019;9.38127721362843
24937;"1401:207:497:4";17.775;40.975;18;137.2;"0_200";2019;38.0894706150907
24938;"1401:207:497:2";17.775;40.925;18;119.65;"0_200";2019;95.5058574178439
24939;"1401:207:487:4";17.775;40.875;18;107.15;"0_200";2019;434.886608917871
24940;"1401:207:487:2";17.775;40.825;18;97.35;"0_200";2019;1056.23172511326
24941;"1401:207:477:4";17.775;40.775;18;76.2;"0_200";2019;1366.90428320989
25152;"1401:217:208:1";17.825;41.025;18;345.70001;"200_800";2019;7.28537872043088
25153;"1401:207:498:3";17.825;40.975;18;134.60001;"0_200";2019;25.7994340530321
25154;"1401:207:498:1";17.825;40.925;18;120.6;"0_200";2019;52.0924901339345
25155;"1401:207:488:3";17.825;40.875;18;111.85;"0_200";2019;182.951271977843
25156;"1401:207:488:1";17.825;40.825;18;102.2;"0_200";2019;418.375779584047
25157;"1401:207:478:3";17.825;40.775;18;90.4;"0_200";2019;967.944970065376
25158;"1401:207:478:1";17.825;40.725;18;39.35;"0_200";2019;1831.65884341944
25369;"1401:207:498:4";17.875;40.975;18;134.2;"0_200";2019;27.7702567882379
25370;"1401:207:498:2";17.875;40.925;18;124.5;"0_200";2019;36.5346602325753
25371;"1401:207:488:4";17.875;40.875;18;107;"0_200";2019;100.063976570124
25372;"1401:207:488:2";17.875;40.825;18;107.45;"0_200";2019;218.358205800512
25373;"1401:207:478:4";17.875;40.775;18;97.25;"0_200";2019;1573.08373119884
25374;"1401:207:478:2";17.875;40.725;18;72;"0_200";2019;4164.24055275595
25585;"1401:207:499:3";17.925;40.975;18;151.2;"0_200";2019;25.4017781533109
25586;"1401:207:499:1";17.925;40.925;18;128.60001;"0_200";2019;25.4017781533109
25587;"1401:207:489:3";17.925;40.875;18;115.15;"0_200";2019;51.1513796266551
25588;"1401:207:489:1";17.925;40.825;18;112.65;"0_200";2019;102.650582573168
25589;"1401:207:479:3";17.925;40.775;18;102.6;"0_200";2019;1489.18587304667
25590;"1401:207:479:1";17.925;40.725;18;91.5;"0_200";2019;4210.75725103727
25801;"1401:207:499:4";17.975;40.975;18;169.55;"0_200";2019;18.6939217758914
25802;"1401:207:499:2";17.975;40.925;18;131.39999;"0_200";2019;18.6939217758914
25803;"1401:207:489:4";17.975;40.875;18;117.6;"0_200";2019;36.2140791072615
25804;"1401:207:489:2";17.975;40.825;18;114.35;"0_200";2019;71.2543937698821
25805;"1401:207:479:4";17.975;40.775;18;112.25;"0_200";2019;716.239268460245
25806;"1401:207:479:2";17.975;40.725;18;99.5;"0_200";2019;1971.16870317383
25807;"1401:207:469:4";17.975;40.675;18;51.65;"0_200";2019;2598.63342052831
26017;"1401:208:390:3";18.025;40.975;18;218.25;"200_800";2019;12.9340558038098
26018;"1401:208:390:1";18.025;40.925;18;141.8;"0_200";2019;12.9340558038098
26019;"1401:208:380:3";18.025;40.875;18;116.15;"0_200";2019;26.4559204216927
26020;"1401:208:380:1";18.025;40.825;18;118.45;"0_200";2019;53.4996496573663
26021;"1401:208:370:3";18.025;40.775;18;116.9;"0_200";2019;279.825572473775
26022;"1401:208:370:1";18.025;40.725;18;109;"0_200";2019;705.433688869439
26023;"1401:208:360:3";18.025;40.675;18;61.5;"0_200";2019;2424.10689554333
26024;"1401:208:360:1";18.025;40.625;18;3.82;"0_200";2019;5435.84519248504
26233;"1401:208:390:4";18.075;40.975;18;355.29999;"200_800";2019;8.12219692183947
26234;"1401:208:390:2";18.075;40.925;18;159.60001;"0_200";2019;8.12219692183947
26235;"1401:208:380:4";18.075;40.875;18;125.25;"0_200";2019;21.8769947236254
26236;"1401:208:380:2";18.075;40.825;18;119.05;"0_200";2019;49.3865903271035
26237;"1401:208:370:4";18.075;40.775;18;117.4;"0_200";2019;179.950708117182
26238;"1401:208:370:2";18.075;40.725;18;113.75;"0_200";2019;413.569348093091
26239;"1401:208:360:4";18.075;40.675;18;58;"0_200";2019;5048.01261703567
26240;"1401:208:360:2";18.075;40.625;18;21.73;"0_200";2019;14083.2805149098
26241;"1401:208:350:4";18.075;40.575;18;15.7;"0_200";2019;24430.5658257371
26450;"1401:208:391:1";18.125;40.925;18;274.60001;"200_800";2019;5.71624630868012
26451;"1401:208:381:3";18.125;40.875;18;204.60001;"200_800";2019;21.6508083033811
26452;"1401:208:381:1";18.125;40.825;18;128.25;"0_200";2019;42.4577674648284
26453;"1401:208:371:3";18.125;40.775;18;121.55;"0_200";2019;115.562783303316
26454;"1401:208:371:1";18.125;40.725;18;122.4;"0_200";2019;240.965855818453
26455;"1401:208:361:3";18.125;40.675;18;73.25;"0_200";2019;4925.96126889748
26456;"1401:208:361:1";18.125;40.625;18;43.15;"0_200";2019;14170.5490225041
26457;"1401:208:351:3";18.125;40.575;18;26.49;"0_200";2019;21758.6206826305
26458;"1401:208:351:1";18.125;40.525;18;16.08;"0_200";2019;27690.1762492907
26667;"1401:208:381:4";18.175;40.875;18;371.60001;"200_800";2019;25.7774377698273
26668;"1401:208:381:2";18.175;40.825;18;286.20001;"200_800";2019;32.7131315126782
26669;"1401:208:371:4";18.175;40.775;18;124.9;"0_200";2019;86.6624226076657
26670;"1401:208:371:2";18.175;40.725;18;127.65;"0_200";2019;187.62531105444
26671;"1401:208:361:4";18.175;40.675;18;105.6;"0_200";2019;2057.90452187026
26672;"1401:208:361:2";18.175;40.625;18;73.9;"0_200";2019;5697.50005504102
26673;"1401:208:351:4";18.175;40.575;18;55.15;"0_200";2019;16414.6833697798
26674;"1401:208:351:2";18.175;40.525;18;29;"0_200";2019;34209.4544660328
26884;"1401:208:382:1";18.225;40.825;18;429.45001;"200_800";2019;27.8407706602156
26885;"1401:208:372:3";18.225;40.775;18;140.89999;"0_200";2019;94.7724333902512
26886;"1401:208:372:1";18.225;40.725;18;125.85;"0_200";2019;161.329645280976
26887;"1401:208:362:3";18.225;40.675;18;120.8;"0_200";2019;531.490957179287
26888;"1401:208:362:1";18.225;40.625;18;91.4;"0_200";2019;1205.25636908275
26889;"1401:208:352:3";18.225;40.575;18;82.65;"0_200";2019;10513.6426251564
26890;"1401:208:352:1";18.225;40.525;18;47.03;"0_200";2019;28456.6497253342
26891;"1401:208:142:3";18.225;40.475;18;16.5;"0_200";2019;37428.1532753835
27069;"1401:228:132:4";18.275;42.375;18;258.42001;"200_800";2019;234.060486482903
27101;"1401:208:372:4";18.275;40.775;18;186.5;"0_200";2019;139.893467039178
27102;"1401:208:372:2";18.275;40.725;18;126.85;"0_200";2019;162.079334491999
27103;"1401:208:362:4";18.275;40.675;18;121.45;"0_200";2019;346.744187946512
27104;"1401:208:362:2";18.275;40.625;18;112.7;"0_200";2019;693.88802740142
27105;"1401:208:352:4";18.275;40.575;18;95.05;"0_200";2019;4055.48864365653
27106;"1401:208:352:2";18.275;40.525;18;92.25;"0_200";2019;10431.5460366888
27107;"1401:208:142:4";18.275;40.475;18;65.49;"0_200";2019;13619.5747331908
27108;"1401:208:142:2";18.275;40.425;18;8.14;"0_200";2019;13619.5747331908
27285;"1401:228:133:3";18.325;42.375;18;208.17999;"200_800";2019;471.721221353966
27286;"1401:228:133:1";18.325;42.325;18;284.39001;"200_800";2019;471.721221353966
27317;"1401:208:373:3";18.325;40.775;18;433.35001;"200_800";2019;142.217546797564
27318;"1401:208:373:1";18.325;40.725;18;151.3;"0_200";2019;142.217546797564
27319;"1401:208:363:3";18.325;40.675;18;121.85;"0_200";2019;228.50203939619
27320;"1401:208:363:1";18.325;40.625;18;115.4;"0_200";2019;401.071024592754
27321;"1401:208:353:3";18.325;40.575;18;107.3;"0_200";2019;749.25007813371
27322;"1401:208:353:1";18.325;40.525;18;99.82;"0_200";2019;1273.03920001773
27323;"1401:208:143:3";18.325;40.475;18;93.05;"0_200";2019;1613.07594635611
27324;"1401:208:143:1";18.325;40.425;18;71.5;"0_200";2019;1769.3603171505
27501;"1401:228:133:4";18.375;42.375;18;155.23;"0_200";2019;947.046873960796
27502;"1401:228:133:2";18.375;42.325;18;229.17;"200_800";2019;947.046873960796
27533;"1401:208:373:4";18.375;40.775;18;535.5;"200_800";2019;101.743919432576
27534;"1401:208:373:2";18.375;40.725;18;192.60001;"0_200";2019;101.743919432576
